"timestamp","phase","round_id","client","endpoint","url","attempt","ok","status","request_bytes","response_bytes","elapsed_sec","request_start_ts_utc","request_end_ts_utc","request_start_epoch_sec","request_end_epoch_sec","curl_namelookup_sec","curl_connect_sec","curl_pretransfer_sec","curl_starttransfer_sec","curl_total_sec","curl_ttfb_sec","curl_response_transfer_sec","client_compute_sec","net_overhead_sec"
"2026-05-21T13:38:39.778Z","init",1,"http://client1:8000","init","http://client1:8000/init",1,FALSE,NA,2372,0,0.0145599842071533,"2026-05-21T13:38:33.935042Z","2026-05-21T13:38:33.949602Z",1779370713.93504,1779370713.9496,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2026-05-21T13:38:39.778Z","init",1,"http://client1:8000","init","http://client1:8000/init",1,TRUE,200,2372,63,0.351502656936646,"2026-05-21T13:38:39.034671Z","2026-05-21T13:38:39.386173Z",1779370719.03467,1779370719.38617,1.3e-05,1e-04,0.000121,0.346981,0.347031,0.34686,4.99999999999945e-05,NA,NA
"2026-05-21T13:38:39.778Z","init",1,"http://client2:8000","init","http://client2:8000/init",1,FALSE,NA,2372,0,0.014531135559082,"2026-05-21T13:38:33.937006Z","2026-05-21T13:38:33.951537Z",1779370713.93701,1779370713.95154,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2026-05-21T13:38:39.778Z","init",1,"http://client2:8000","init","http://client2:8000/init",1,TRUE,200,2372,63,0.355657339096069,"2026-05-21T13:38:39.121857Z","2026-05-21T13:38:39.477514Z",1779370719.12186,1779370719.47751,1.3e-05,0.000102,0.000125,0.351095,0.351145,0.35097,4.99999999999945e-05,NA,NA
"2026-05-21T13:38:39.778Z","init",1,"http://client3:8000","init","http://client3:8000/init",1,TRUE,200,2372,63,0.365277767181396,"2026-05-21T13:38:39.394737Z","2026-05-21T13:38:39.760015Z",1779370719.39474,1779370719.76002,0.000574,0.00069,0.00072,0.355232,0.355273,0.354512,4.10000000000132e-05,NA,NA
"2026-05-21T13:38:53.093Z","run",1,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,306,240,6.78900742530823,"2026-05-21T13:38:39.947510Z","2026-05-21T13:38:46.736517Z",1779370719.94751,1779370726.73652,0.000513,0.000592,0.000623,6.772203,6.772333,6.77158,0.000129999999999519,6.7379,0.0511074253082278
"2026-05-21T13:38:53.093Z","run",1,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,306,239,6.52708435058594,"2026-05-21T13:38:39.947860Z","2026-05-21T13:38:46.474944Z",1779370719.94786,1779370726.47494,0.000484,0.000561,0.000582,6.514082,6.514226,6.5135,0.0001439999999997,6.48,0.0470843505859371
"2026-05-21T13:38:53.093Z","run",1,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,306,241,6.34109497070312,"2026-05-21T13:38:46.747889Z","2026-05-21T13:38:53.088984Z",1779370726.74789,1779370733.08898,0.000311,0.000396,0.000421,6.336505,6.336662,6.336084,0.000156999999999741,6.2788,0.0622949707031246
"2026-05-21T13:39:01.615Z","run",2,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,306,240,4.33180141448975,"2026-05-21T13:38:53.149100Z","2026-05-21T13:38:57.480901Z",1779370733.1491,1779370737.4809,0.000744,0.000854,0.000887,4.30785,4.30798,4.306963,0.000129999999999519,4.2628,0.0690014144897457
"2026-05-21T13:39:01.615Z","run",2,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,306,241,4.28070282936096,"2026-05-21T13:38:53.149112Z","2026-05-21T13:38:57.429815Z",1779370733.14911,1779370737.42982,0.000594,0.000692,0.000725,4.264576,4.264736,4.263851,0.00016000000000016,4.2167,0.0640028293609616
