parameter,n_converged,median,ci_lower,ci_upper
KA,1,8.15110058429084,8.15110058429084,8.15110058429084
CL,1,8.81658918760001,8.81658918760001,8.81658918760001
V,1,19.214962753234,19.214962753234,19.214962753234
omega2_cl,1,0.0989312580263919,0.0989312580263919,0.0989312580263919
omega_cl_v,1,0.0720984050809726,0.0720984050809726,0.0720984050809726
omega2_v,1,0.0540786697197413,0.0540786697197413,0.0540786697197413
rho_cl_v,1,0.98570257673019,0.98570257673019,0.98570257673019
sigma2_prop,1,0.138059977951701,0.138059977951701,0.138059977951701
