"trial","execution_state","converged","parameter","estimate"
336,"completed",TRUE,"(etaLcl,etaLvc)",0.0607477794025423
337,"completed",TRUE,"(etaLcl,etaLvc)",0.0511988231093382
338,"completed",TRUE,"(etaLcl,etaLvc)",0.0484866383964389
339,"completed",TRUE,"(etaLcl,etaLvc)",0.0647059890173791
340,"completed",TRUE,"(etaLcl,etaLvc)",0.0467810692072782
336,"completed",TRUE,"CcPropSd",0.352376381152072
337,"completed",TRUE,"CcPropSd",0.328367551804104
338,"completed",TRUE,"CcPropSd",0.363082782035961
339,"completed",TRUE,"CcPropSd",0.332089624587706
340,"completed",TRUE,"CcPropSd",0.361257150219308
336,"completed",TRUE,"etaLcl",0.0956180537518904
337,"completed",TRUE,"etaLcl",0.100244502729056
338,"completed",TRUE,"etaLcl",0.0874952727142209
339,"completed",TRUE,"etaLcl",0.100335577953056
340,"completed",TRUE,"etaLcl",0.0889957965621005
336,"completed",TRUE,"etaLvc",0.04011472055118
337,"completed",TRUE,"etaLvc",0.0276415959407634
338,"completed",TRUE,"etaLvc",0.0283647773641246
339,"completed",TRUE,"etaLvc",0.0432535676867388
340,"completed",TRUE,"etaLvc",0.0260781751046045
336,"completed",TRUE,"lcl",2.20549433204601
337,"completed",TRUE,"lcl",2.13493916832133
338,"completed",TRUE,"lcl",2.16088598478095
339,"completed",TRUE,"lcl",2.1438701064716
340,"completed",TRUE,"lcl",2.16125722890069
336,"completed",TRUE,"lka",2.26477789348852
337,"completed",TRUE,"lka",2.12097450941639
338,"completed",TRUE,"lka",2.08862849481882
339,"completed",TRUE,"lka",2.37299083976355
340,"completed",TRUE,"lka",2.00475814204627
336,"completed",TRUE,"lvc",2.98171746629001
337,"completed",TRUE,"lvc",2.9273832985549
338,"completed",TRUE,"lvc",2.95264984770083
339,"completed",TRUE,"lvc",2.94959101118606
340,"completed",TRUE,"lvc",2.88422081037569
336,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980863495429327
337,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.972631068618601
338,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.973285136629326
339,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.982213804826826
340,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.971061638473054
