parameter,n_converged,median,ci_lower,ci_upper
KA,1,8.24601715421189,8.24601715421189,8.24601715421189
CL,1,8.63167096987312,8.63167096987312,8.63167096987312
V,1,18.4849000809279,18.4849000809279,18.4849000809279
omega2_cl,1,0.0909874477995601,0.0909874477995601,0.0909874477995601
omega_cl_v,1,0.0493758583532838,0.0493758583532838,0.0493758583532838
omega2_v,1,0.0282911930945043,0.0282911930945043,0.0282911930945043
rho_cl_v,1,0.973191451521413,0.973191451521413,0.973191451521413
sigma2_prop,1,0.142206990663207,0.142206990663207,0.142206990663207
