"trial","execution_state","converged","parameter","estimate"
206,"completed",TRUE,"(etaLcl,etaLvc)",0.0530015016830151
207,"completed",TRUE,"(etaLcl,etaLvc)",0.0805038618699222
208,"completed",TRUE,"(etaLcl,etaLvc)",0.0540664338163669
209,"completed",TRUE,"(etaLcl,etaLvc)",0.0623669688239889
210,"completed",TRUE,"(etaLcl,etaLvc)",0.0557840738221845
206,"completed",TRUE,"CcPropSd",0.361562874066848
207,"completed",TRUE,"CcPropSd",0.317807298586066
208,"completed",TRUE,"CcPropSd",0.352659413091493
209,"completed",TRUE,"CcPropSd",0.365981477314562
210,"completed",TRUE,"CcPropSd",0.33322045086475
206,"completed",TRUE,"etaLcl",0.0918186885827771
207,"completed",TRUE,"etaLcl",0.120236390132519
208,"completed",TRUE,"etaLcl",0.111470007399267
209,"completed",TRUE,"etaLcl",0.100474887347391
210,"completed",TRUE,"etaLcl",0.118419745046358
206,"completed",TRUE,"etaLvc",0.0320998942455244
207,"completed",TRUE,"etaLvc",0.0554386494355762
208,"completed",TRUE,"etaLvc",0.027715614790837
209,"completed",TRUE,"etaLvc",0.0402331640639882
210,"completed",TRUE,"etaLvc",0.0277697194275279
206,"completed",TRUE,"lcl",2.12332405089638
207,"completed",TRUE,"lcl",2.17494008176012
208,"completed",TRUE,"lcl",2.16362456453886
209,"completed",TRUE,"lcl",2.16012263259255
210,"completed",TRUE,"lcl",2.11699748172937
206,"completed",TRUE,"lka",2.62493429670166
207,"completed",TRUE,"lka",2.21377323899896
208,"completed",TRUE,"lka",2.1347069926792
209,"completed",TRUE,"lka",2.08361770224727
210,"completed",TRUE,"lka",2.34587039596336
206,"completed",TRUE,"lvc",2.96871264407187
207,"completed",TRUE,"lvc",2.91332337889658
208,"completed",TRUE,"lvc",2.90495780767524
209,"completed",TRUE,"lvc",2.92137082541832
210,"completed",TRUE,"lvc",2.96737295441622
206,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976271993892524
207,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.986035223419037
208,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.972716877834228
209,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980920427632117
210,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.972775043195218
