"trial","execution_state","converged","parameter","estimate"
356,"completed",TRUE,"(etaLcl,etaLvc)",0.070993477614558
357,"completed",TRUE,"(etaLcl,etaLvc)",0.0457187617891181
358,"completed",TRUE,"(etaLcl,etaLvc)",0.0674817515967631
359,"completed",TRUE,"(etaLcl,etaLvc)",0.0580686337099837
360,"completed",TRUE,"(etaLcl,etaLvc)",0.0650798292127205
356,"completed",TRUE,"CcPropSd",0.351217676082245
357,"completed",TRUE,"CcPropSd",0.334225062166455
358,"completed",TRUE,"CcPropSd",0.372821125702055
359,"completed",TRUE,"CcPropSd",0.366915863211874
360,"completed",TRUE,"CcPropSd",0.33000291474435
356,"completed",TRUE,"etaLcl",0.109446509542517
357,"completed",TRUE,"etaLcl",0.0860185188138079
358,"completed",TRUE,"etaLcl",0.127424978802227
359,"completed",TRUE,"etaLcl",0.0787278092882643
360,"completed",TRUE,"etaLcl",0.110387888826683
356,"completed",TRUE,"etaLvc",0.0475807208328258
357,"completed",TRUE,"etaLvc",0.0257860993740227
358,"completed",TRUE,"etaLvc",0.0372505509197918
359,"completed",TRUE,"etaLvc",0.0443599108741788
360,"completed",TRUE,"etaLvc",0.0398876511241179
356,"completed",TRUE,"lcl",2.16358587765615
357,"completed",TRUE,"lcl",2.13906485281281
358,"completed",TRUE,"lcl",2.17651567000399
359,"completed",TRUE,"lcl",2.07270615364628
360,"completed",TRUE,"lcl",2.24001944070386
356,"completed",TRUE,"lka",2.62966715729825
357,"completed",TRUE,"lka",2.22400917647818
358,"completed",TRUE,"lka",2.32921441487376
359,"completed",TRUE,"lka",2.19040090218539
360,"completed",TRUE,"lka",2.00740924825123
356,"completed",TRUE,"lvc",2.95542383746294
357,"completed",TRUE,"lvc",2.94942280073626
358,"completed",TRUE,"lvc",2.94796815205158
359,"completed",TRUE,"lvc",2.93199200182134
360,"completed",TRUE,"lvc",2.9753191985111
356,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983789049614756
357,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.970746098568321
358,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.979473548000669
359,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.98261229021201
360,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980768388461014
