"trial","execution_state","converged","parameter","estimate"
11,"completed",TRUE,"(etaLcl,etaLvc)",0.0535241902313845
12,"completed",TRUE,"(etaLcl,etaLvc)",0.0528106930531155
13,"completed",TRUE,"(etaLcl,etaLvc)",0.045761183791354
14,"completed",TRUE,"(etaLcl,etaLvc)",0.0503797942816506
15,"completed",TRUE,"(etaLcl,etaLvc)",0.0544206937386938
11,"completed",TRUE,"CcPropSd",0.369435389484638
12,"completed",TRUE,"CcPropSd",0.368475822565985
13,"completed",TRUE,"CcPropSd",0.364459298327275
14,"completed",TRUE,"CcPropSd",0.368583473267819
15,"completed",TRUE,"CcPropSd",0.346714724372215
11,"completed",TRUE,"etaLcl",0.0925266487796217
12,"completed",TRUE,"etaLcl",0.0770056489167817
13,"completed",TRUE,"etaLcl",0.0960503707804812
14,"completed",TRUE,"etaLcl",0.0935695342722517
15,"completed",TRUE,"etaLcl",0.107709661790455
11,"completed",TRUE,"etaLvc",0.0324682192343257
12,"completed",TRUE,"etaLvc",0.0377358956952918
13,"completed",TRUE,"etaLvc",0.0232784150448438
14,"completed",TRUE,"etaLvc",0.0286208091028448
15,"completed",TRUE,"etaLvc",0.0289914897920974
11,"completed",TRUE,"lcl",2.1658820244995
12,"completed",TRUE,"lcl",2.21177983659456
13,"completed",TRUE,"lcl",2.20734037972626
14,"completed",TRUE,"lcl",2.26637868596648
15,"completed",TRUE,"lcl",2.19117125937433
11,"completed",TRUE,"lka",2.29244463980828
12,"completed",TRUE,"lka",2.17877741966659
13,"completed",TRUE,"lka",2.32136624677067
14,"completed",TRUE,"lka",2.16214330189042
15,"completed",TRUE,"lka",2.11475448059563
11,"completed",TRUE,"lvc",2.96694824846873
12,"completed",TRUE,"lvc",2.96401825405839
13,"completed",TRUE,"lvc",2.94967548864552
14,"completed",TRUE,"lvc",3.02716093175667
15,"completed",TRUE,"lvc",2.95928864517016
11,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976534192419263
12,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.97967774633621
13,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.967767479601561
14,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.973527451763105
15,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.973871095306677
