"iter","lka","lcl","lvc","CcPropSd","pchol__omega_cl_v__etaLcl__etaLcl","pchol__omega_cl_v__etaLcl__etaLvc","pchol__omega_cl_v__etaLvc__etaLvc","objf"
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2231.732
2,2.2107861750228,1.64138357519791,3.68936311546456,-0.771810763258449,3.90579462116695,-25.1626870266607,2.20126781202147,2713.0771
3,2.2114958949838,2.07373460439722,2.99665050591461,-1.16618713079295,3.98267772544853,-25.1570251331223,2.22733666980392,2232.3558
4,2.21153316411983,2.09643841745489,2.96027446763145,-1.1868968012185,3.98671504584102,-25.1567278132045,2.22870560947041,2226.9794
5,2.21411493454359,2.10077168739416,2.9630780234856,-1.1704844282095,3.9842498373679,-25.1569105037849,2.22766297903061,2225.3666
6,2.23721905762702,2.13533422924103,2.99116381122857,-1.08089440566007,3.96729351683955,-25.1581926969235,2.22451091366572,2220.6578
7,2.25256020552512,2.14253001446915,2.99866308654168,-1.06957475981648,3.96104844524371,-25.1586846896736,2.22774068371952,2220.4117
8,2.2906053323173,2.14643469568667,3.00536769341453,-1.06088999737226,3.94625013557628,-25.1598666975041,2.23791952764232,2220.0871
9,2.34590225707304,2.15384679392865,3.01567740836086,-1.06890050739599,3.91685594937733,-25.1622491215783,2.25774586230057,2219.7994
10,2.39091121930177,2.14637927192131,3.00129766103184,-1.07233964260686,3.88794316114474,-25.1646077392418,2.27535293133976,2219.8386
11,2.3660815881784,2.15049880295838,3.00923038829652,-1.07044241026821,3.90389318156323,-25.1633065849017,2.26563982071115,2219.7184
12,2.38250759709919,2.14401264116013,3.00909359233116,-1.07391773557118,3.89164611230503,-25.1643072692581,2.27293121616105,2219.6657
13,2.37956354861942,2.14441089005712,3.00850560835358,-1.07559589964958,3.89136542174469,-25.1643363366804,2.27293612362724,2219.6571
14,2.37303486284283,2.1443899664366,3.00705188147241,-1.07892016308242,3.88795911609285,-25.16463486409,2.27430854677021,2219.6408
15,2.36668152275922,2.14442190578393,3.00571712812498,-1.08142130401348,3.87788501877616,-25.1654969069522,2.27917880408662,2219.6135
16,2.35340056487567,2.14450087754846,3.0030977381506,-1.08343824398384,3.84256323601749,-25.1685281941237,2.29816877527498,2219.5443
17,2.35323465148732,2.14679653459696,3.00569708566214,-1.08165077120004,3.80992821532153,-25.1715070832581,2.3266143451409,2219.5031
18,2.35934868189857,2.14687068012683,3.00181434864832,-1.07492366613769,3.78984611689284,-25.1733693229451,2.34435561827172,2219.522
19,2.35539449084037,2.1468227272101,3.00432547190887,-1.07927435739957,3.80283402318302,-25.172164937127,2.33288161849477,2219.4949
20,2.35705117340583,2.14524612536432,3.00431539413284,-1.07781353507432,3.80152378579277,-25.1723132064673,2.33476978227517,2219.4872
21,2.35729946464745,2.14437707801069,3.00406430024119,-1.07738559307862,3.80126195534899,-25.1723564484042,2.33501635354785,2219.4863
22,2.35718700865494,2.14431813664869,3.00400668793584,-1.07743178050245,3.80116132297463,-25.1723793400902,2.33509134975616,2219.4863
23,2.35727230893996,2.14436284493738,3.00405038810652,-1.07739674634972,3.8012376547914,-25.1723619762548,2.33503446352181,2219.4864
24,2.35729925711896,2.14437696923915,3.00406419392231,-1.0773856783138,3.80126176964003,-25.172356490649,2.33501649194733,2219.4863
25,2.35729942082767,2.14437705504351,3.00406427779189,-1.07738561107609,3.80126191613642,-25.1723564573242,2.33501638277099,2219.4863
26,2.3572994553989,2.14437707316327,3.00406429550307,-1.07738559687715,3.80126194707283,-25.1723564502868,2.33501635971565,2219.4863
27,2.357299462696,2.14437707698788,3.00406429924144,-1.07738559388012,3.80126195360271,-25.1723564488014,2.33501635484926,2219.4863
28,2.35729946423581,2.14437707779494,3.0040643000303,-1.07738559324769,3.80126195498063,-25.172356448488,2.33501635382237,2219.4863
29,2.35729946391041,2.14437707762439,3.0040642998636,-1.07738559338134,3.80126195468944,-25.1723564485542,2.33501635403938,2219.4863
30,2.35729946365377,2.14437707748988,3.00406429973212,-1.07738559348674,3.80126195445979,-25.1723564486065,2.33501635421053,2219.4863
31,2.35729946345137,2.14437707738379,3.00406429962843,-1.07738559356987,3.80126195427867,-25.1723564486477,2.33501635434551,2219.4863
32,2.35729946329174,2.14437707730013,3.00406429954665,-1.07738559363543,3.80126195413582,-25.1723564486802,2.33501635445197,2219.4863
33,2.35729946341837,2.1443770773665,3.00406429961152,-1.07738559358343,3.80126195424913,-25.1723564486544,2.33501635436752,2219.4863
34,2.35729946341837,2.1443770773665,3.00406429961152,-1.07738559358343,3.80126195424913,-25.1723564486544,2.33501635436752,2219.4863
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2199.7212
2,2.28000811766497,2.63350124119037,2.23959826759492,-0.707970088898336,3.91553229697067,-25.1618242346595,2.20682441413664,4651.2179
3,2.21371024569293,2.13246271254217,2.90693697942626,-1.18940037870937,3.98789819920028,-25.1566361176462,2.22917743509837,2196.5695
4,2.21415086398489,2.13105578232429,2.9073285494035,-1.17704343247702,3.98497411760383,-25.1568492216833,2.22853500105858,2195.6415
5,2.21761318427645,2.134433230771,2.91857222576926,-1.10473335565248,3.96020485906155,-25.1586758238138,2.22797325880584,2192.8923
6,2.21996036133967,2.13900245090254,2.92366333547001,-1.09645019402858,3.94859771325491,-25.1595432330311,2.23234156919205,2192.7478
7,2.22707811382851,2.14358078482043,2.92878134257155,-1.08898004099103,3.9194143581458,-25.1617262506754,2.24693790102425,2192.5224
8,2.24388723292778,2.14739787867813,2.93266703567646,-1.08413335157492,3.85239898021839,-25.1667424306259,2.2855105389754,2192.1203
9,2.26654638707155,2.15072086939139,2.92417543273879,-1.08178990952497,3.75133426042879,-25.1743513032007,2.35628640019687,2191.8322
10,2.28384166092877,2.14173585522544,2.92605513201622,-1.09745537513929,3.67484501034012,-25.1801136631782,2.41263946433563,2191.4689
11,2.278785516668,2.13872078377507,2.92162729523781,-1.10400811498861,3.69162720965974,-25.1788809163764,2.40798250242039,2191.3712
12,2.27483778448394,2.13714509932817,2.91832786951162,-1.10905330425145,3.69367793520027,-25.1787828938777,2.41723503914935,2191.3218
13,2.27107787746789,2.13672927470043,2.91712059661359,-1.10985256649576,3.69007784309116,-25.1791181841041,2.42971723861927,2191.2925
14,2.26235998061112,2.13745942604448,2.91714905266664,-1.10711953654858,3.67872101247457,-25.1801169293406,2.45299309597582,2191.2535
15,2.2548442923844,2.13787060564555,2.91605784392258,-1.10632194429595,3.65557146870684,-25.1820203841415,2.47187719269703,2191.2419
16,2.22467925539932,2.1228373130081,2.91893843650477,-1.11729030563321,3.63031738099388,-25.1844425880833,2.50203612458853,2191.938
17,2.25324435450844,2.13707324762133,2.91621062905524,-1.10690370047776,3.6542320050266,-25.182148856579,2.47347680676199,2191.2396
