"iter","lka","lcl","lvc","CcPropSd","pchol__omega_cl_v__etaLcl__etaLcl","pchol__omega_cl_v__etaLcl__etaLvc","pchol__omega_cl_v__etaLvc__etaLvc","objf"
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2277.2079
2,2.25055679660609,2.52504917720881,2.75054461471301,-0.32645364307532,3.86602239826834,-25.1655250622426,2.11862448463609,2704.7641
3,2.2171425927993,2.17472528149422,2.90306719649813,-1.07931861778274,3.97247232591669,-25.1577636859444,2.21398468296875,2260.994
4,2.21671021849501,2.16702551864771,2.94334440291152,-1.00575509749714,3.95844348973394,-25.1587902277275,2.20369550947452,2248.3409
5,2.2173213936275,2.17508471663044,2.9695052384636,-0.959719986305545,3.94810946995702,-25.1595554014203,2.1964338379387,2245.8801
6,2.21907935014277,2.19111238141637,2.99036982588231,-0.944134193252176,3.94099446368863,-25.1600944402786,2.19278467055334,2245.132
7,2.22448794544895,2.20921489025414,3.00673821214688,-0.943235987401172,3.93363377684438,-25.1606646050889,2.19118105572145,2244.8091
8,2.23286174338123,2.21372417934672,3.0094025997886,-0.945154876091939,3.92676822612726,-25.1612009223095,2.19083978328781,2244.7297
9,2.25862299920292,2.21902329450748,3.01257812071261,-0.951395840624841,3.90625033058943,-25.1628064329046,2.19097191537082,2244.5913
10,2.28369788210161,2.21964300822124,3.01273375503179,-0.951346768952094,3.88509069936432,-25.1644674639991,2.19364106787581,2244.4957
11,2.33074862807744,2.21220349527146,3.02421420770607,-0.964698998486602,3.84386031121067,-25.1677401828468,2.2072720521163,2244.8603
12,2.29289085472631,2.2181894448936,3.01497685415732,-0.953955583712492,3.87703493272893,-25.1651069015712,2.19630434690299,2244.4727
13,2.30671678156237,2.21441640724858,3.01143753699956,-0.95295348850696,3.86505408599468,-25.1660574996492,2.20064552343467,2244.4294
14,2.31049177732875,2.21250462144438,3.00966948127526,-0.953354464092334,3.8599925884484,-25.1664835798148,2.20777994004845,2244.4061
15,2.31812909598135,2.21124276652415,3.0081568220445,-0.95276634355083,3.84227350770238,-25.1679838882576,2.23180451564468,2244.354
16,2.31214963781597,2.2107041885582,3.00746206597583,-0.949449277020308,3.82153330466391,-25.1697618199146,2.25289096178555,2244.311
17,2.31773723231218,2.21621682037017,3.00632593445389,-0.957670135293764,3.75431889212792,-25.1754180943779,2.30187776281166,2244.3095
18,2.31497036606045,2.21348707415665,3.00688852430677,-0.953599328915015,3.78760213947192,-25.1726172191652,2.27762046807937,2244.2808
19,2.30585933472733,2.2125457087063,3.00782165137983,-0.953810346530545,3.77219512609146,-25.1739492666975,2.28587543391325,2244.2675
20,2.29941479868758,2.21347122474913,3.00681904103741,-0.952375642483654,3.77175455083144,-25.1740049183946,2.28364776727034,2244.2567
21,2.29546152019383,2.21370424451372,3.00622063971427,-0.952620506697068,3.77199411439285,-25.1740038365787,2.28064269272083,2244.2539
22,2.29336081431883,2.21308104096584,3.00535255539684,-0.953489932308,3.77127650966209,-25.1740969031922,2.27996043060211,2244.2522
23,2.29250432753398,2.21233495729149,3.00464310051893,-0.95455283453729,3.77166961691284,-25.1741455282403,2.28019287273129,2244.2516
24,2.29218342143632,2.21231324219624,3.00459116856173,-0.954540280227677,3.77131518561062,-25.1742246560667,2.28062383317688,2244.2516
25,2.29241592984851,2.21232897559101,3.00462879519768,-0.954549376292275,3.77157198428136,-25.1741673250112,2.28031158629329,2244.2516
26,2.29248435160197,2.21233360555879,3.00463986783107,-0.954552053050004,3.77164755408623,-25.174150453831,2.28021969938438,2244.2516
27,2.29250004560887,2.2123346675419,3.00464240757869,-0.954552667022201,3.7716648876531,-25.1741465840614,2.28019862313729,2244.2516
28,2.29250342153121,2.21233489598404,3.00464295390129,-0.954552799093154,3.77166861625956,-25.1741457516391,2.28019408944658,2244.2516
29,2.29250413642884,2.21233494435978,3.00464306959255,-0.954552827060981,3.77166940584287,-25.1741455753623,2.28019312937569,2244.2516
30,2.29250428720604,2.21233495456258,3.0046430939927,-0.954552832959603,3.77166957237183,-25.1741455381842,2.28019292688965,2244.2516
31,2.29250431902329,2.21233495671559,3.00464309914166,-0.95455283420434,3.77166960751305,-25.1741455303388,2.2801928841607,2244.2516
32,2.29250432573836,2.21233495716999,3.00464310022835,-0.954552834467043,3.77166961492964,-25.174145528683,2.28019287514271,2244.2516
33,2.2925043243193,2.21233495707396,3.00464309999871,-0.954552834411527,3.77166961336233,-25.174145529033,2.28019287704844,2244.2516
34,2.29250432543992,2.21233495714979,3.00464310018006,-0.954552834455368,3.77166961460002,-25.1741455287566,2.2801928755435,2244.2516
35,2.29250432520311,2.21233495713377,3.00464310014173,-0.954552834446103,3.77166961433847,-25.174145528815,2.28019287586153,2244.2516
36,2.29250432501634,2.21233495712113,3.00464310011151,-0.954552834438796,3.77166961413219,-25.1741455288611,2.28019287611235,2244.2516
37,2.29250432520311,2.21233495713377,3.00464310014173,-0.954552834446103,3.77166961433847,-25.174145528815,2.28019287586153,2244.2516
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2253.667
2,2.34195088183272,2.0913795145595,3.17736054533057,-0.250381510397568,3.90559740871502,-25.1623073743271,2.18498689747938,2407.4043
3,2.23781525971773,2.11124739845152,2.97862019309148,-1.01279181540524,3.97319870995593,-25.157643838457,2.22085834348423,2239.6371
4,2.2584763743269,2.18239121931383,2.94471963472448,-0.955091274250003,3.97015604540572,-25.1578465544444,2.22137050400381,2243.9504
5,2.24548939055274,2.1376722549865,2.96602855293994,-0.991360178707391,3.97206857703295,-25.1577191329916,2.22104857459761,2237.3429
6,2.24662608036334,2.14313989253657,2.9681373010972,-1.00526115491134,3.97340888371811,-25.1576254577819,2.22308086954115,2236.9612
7,2.26127272621533,2.16077447150112,2.98564930543755,-1.01314434671844,3.9745703416501,-25.1575407996751,2.22979824215874,2236.3421
8,2.28530358749853,2.17023095933234,2.99704394066102,-1.01053832200911,3.97485166294049,-25.157513400207,2.23762972675631,2236.0259
9,2.33836698750186,2.17465367784672,3.00587188724075,-1.00957651848377,3.97414927299841,-25.157554959998,2.25213137932135,2235.5981
10,2.39785277902479,2.16893068348725,3.00485183798692,-1.01221553206173,3.96150606516096,-25.1585183721348,2.255448850905,2235.2966
11,2.43167843992545,2.17923527319116,2.99774492435488,-1.00367398033913,3.94972331126128,-25.1594335534934,2.25491371908833,2235.7543
12,2.40165663250718,2.17008948270613,3.00405263237058,-1.01125499469454,3.9601810394775,-25.1586212885511,2.25538867283397,2235.2891
13,2.4209763630056,2.16711157354704,3.00341377170813,-1.01161285065499,3.95483947630008,-25.1590305763998,2.25539603064169,2235.2614
14,2.42429642636226,2.16723554919944,3.00396667619916,-1.0105307606577,3.95196160230324,-25.1592597171459,2.25454109403897,2235.2581
15,2.42677463993969,2.16761557292537,3.00442293633739,-1.01082103005199,3.94845861015378,-25.1595453727465,2.25371756043683,2235.2559
16,2.42537719307209,2.16737679401446,3.00391745697193,-1.01120852201993,3.94359393574381,-25.1599647643468,2.25356497817287,2235.2537
17,2.42487554988682,2.16824981220395,3.00428041916637,-1.01259788283344,3.93590739735549,-25.1606623634053,2.25706742542292,2235.2512
18,2.42277090426495,2.1681022863529,3.00350404455478,-1.01254354894501,3.93190635054228,-25.1610502908542,2.26035112316808,2235.2492
19,2.41685697905451,2.16679785998469,3.00257024525511,-1.01270053374238,3.92404857012712,-25.1618441670436,2.26894379305784,2235.248
20,2.4190398265044,2.16741836655627,3.00271497931162,-1.01225402224834,3.9262445564246,-25.1616474170641,2.26822153091353,2235.247
21,2.41953948973163,2.16746528597264,3.00287707950356,-1.01217689246819,3.92678232661176,-25.1615974247187,2.26777058419115,2235.247
22,2.41917445589755,2.16743100853633,3.00275865563055,-1.01223324037981,3.9263894533672,-25.1616339471132,2.26810002770843,2235.247
23,2.4190700222337,2.16742120199806,3.00272477537675,-1.01224936112894,3.92627705503989,-25.1616443959186,2.26819427922796,2235.247
24,2.41904628093221,2.16741897264047,3.00271707324996,-1.01225302592007,3.92625150310121,-25.1616467712852,2.2682157057839,2235.247
25,2.41904119197764,2.16741849477705,3.00271542229694,-1.01225381146907,3.92624602603605,-25.1616472804457,2.26822029857213,2235.247
26,2.4190401147147,2.16741839361982,3.00271507281249,-1.01225397775918,3.92624486661534,-25.1616473882281,2.26822127080335,2235.247
27,2.4190398873333,2.16741837226823,3.00271499904566,-1.01225401285858,3.92624462189263,-25.161647410978,2.26822147601537,2235.247
28,2.4190398393409,2.16741836776165,3.00271498347602,-1.01225402026685,3.92624457024008,-25.1616474157798,2.26822151932857,2235.247
29,2.41903982921301,2.16741836681062,3.00271498019035,-1.01225402183023,3.92624455933979,-25.1616474167931,2.268221528469,2235.247
30,2.41903982707598,2.16741836660995,3.00271497949705,-1.01225402216011,3.92624455703978,-25.1616474170069,2.26822153039767,2235.247
31,2.41903982752759,2.16741836665235,3.00271497964356,-1.0122540220904,3.92624455752583,-25.1616474169617,2.2682215299901,2235.247
32,2.41903982788376,2.1674183666858,3.00271497975911,-1.01225402203542,3.92624455790916,-25.1616474169261,2.26822152966865,2235.247
33,2.41903982816466,2.16741836671217,3.00271497985024,-1.01225402199206,3.92624455821149,-25.161647416898,2.26822152941514,2235.247
34,2.41903982794232,2.1674183666913,3.00271497977811,-1.01225402202638,3.92624455797219,-25.1616474169202,2.2682215296158,2235.247
35,2.41903982788376,2.1674183666858,3.00271497975911,-1.01225402203542,3.92624455790916,-25.1616474169261,2.26822152966865,2235.247
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2255.5742
2,2.10103463562552,1.89516826133412,3.47239582141234,-0.407434414465438,3.94891300443881,-25.1598797432348,2.15697261595487,2492.2526
3,2.19622390804516,2.08556845285374,3.00401337063091,-1.09427436138703,3.98450295294902,-25.1569418076769,2.21977805373955,2249.8402
4,2.19577432681391,2.11673404331747,2.9811380216128,-1.06707307315126,3.98366393154584,-25.1570250499409,2.21599033443114,2239.6952
5,2.19096695206015,2.1434623242013,2.97661066469563,-1.02651130479729,3.98272928993729,-25.1571386572433,2.21070303965255,2236.9239
6,2.1862066950042,2.15262934585535,2.98495094250092,-1.00654716886942,3.98266275485665,-25.1571815981185,2.20777520389502,2236.5131
7,2.17026238164941,2.17753247405229,3.00554322725602,-1.00654366112942,3.98848136037133,-25.1569166621166,2.20312404450434,2236.2322
8,2.16464905803413,2.17117812430066,3.00339629944669,-1.00082272007466,3.99159680265694,-25.1567707958135,2.19967629876033,2236.1198
9,2.1559609253831,2.1677323236291,3.0013269697994,-0.99916459070011,3.99697020362122,-25.1565054463328,2.1952570825853,2236.0542
10,2.12853064476088,2.16277739681818,2.99624938492879,-0.998160248211999,4.0146900645002,-25.1556250932768,2.18153140519344,2235.9108
11,2.10018039814081,2.16232375035134,2.98810662793317,-0.997154027086662,4.0379785519321,-25.1544748774384,2.16363291636594,2235.8227
12,2.08050746210426,2.1645815319923,2.99206100177372,-1.00123883823236,4.05301130382987,-25.1537325423489,2.15285172445723,2235.7565
13,2.08582117197096,2.16697644086504,2.99356867559686,-1.00317708818012,4.05271459156419,-25.1537510100581,2.15356801968383,2235.732
14,2.09008037552217,2.16898145646994,2.99464267053361,-1.00589173892753,4.05847150973754,-25.1534804425265,2.15000241496445,2235.704
15,2.09557521146583,2.16999713878888,2.99564272575548,-1.00913638389115,4.07252736764676,-25.1528228116253,2.14053601550472,2235.6611
16,2.10379267954571,2.16943709968558,2.99720322178315,-1.0120205459335,4.10619612426322,-25.1512732484002,2.11688024269012,2235.584
17,2.12406382298737,2.17771674897211,3.01103456360421,-0.997037514224284,4.14481611005887,-25.1499894087093,2.08921152622929,2235.6127
18,2.11220292446495,2.17287222304433,3.00294167322332,-1.00580427270403,4.12221907532435,-25.1507405993038,2.10540083686843,2235.5541
19,2.1097428386742,2.1693089518523,2.99728131591381,-1.00289710963033,4.14837355249317,-25.1496967006789,2.08627426706249,2235.5599
20,2.11109263989339,2.17126404944175,3.0003870438629,-1.00449221345803,4.13402309963388,-25.1502694675482,2.09676864386033,2235.5418
21,2.10970142620841,2.1671257272167,2.99987097337943,-1.00601245982839,4.14546964643381,-25.149797385842,2.08864999478245,2235.5253
22,2.10868345441323,2.16743027264582,2.99968493094186,-1.00517409654164,4.14199035297186,-25.1499811413998,2.09108089550039,2235.5241
23,2.10749206215901,2.16759830622668,2.99967382938521,-1.0049464317151,4.14210521659738,-25.1500639789932,2.09111389541848,2235.5235
24,2.10404304506249,2.16790251006893,2.99974472065981,-1.00482073391597,4.14498922576945,-25.150323233761,2.08949054531769,2235.5224
25,2.10384417957932,2.16788226721636,2.9998226534817,-1.00485303859584,4.14597131542065,-25.1507009302798,2.08884066574947,2235.5224
26,2.10398586676189,2.16789668979338,2.99976712809948,-1.00483002223824,4.14527159863982,-25.1504318300078,2.08930369032044,2235.5224
27,2.10402994371884,2.16790117646108,2.99974985490768,-1.00482286216219,4.14505392625855,-25.1503481165702,2.08944773097191,2235.5225
28,2.10404292987856,2.16790249834416,2.99974476579891,-1.00482075262701,4.14498979460096,-25.1503234525248,2.08949016890401,2235.5224
29,2.10404302075158,2.16790250759428,2.99974473018695,-1.00482073786516,4.14498934582797,-25.1503232799336,2.0894904658712,2235.5224
30,2.10404303993148,2.16790250954663,2.99974472267059,-1.00482073474948,4.14498925110878,-25.1503232435061,2.08949052854986,2235.5224
31,2.10404304397974,2.16790250995871,2.99974472108413,-1.00482073409186,4.14498923111658,-25.1503232358174,2.08949054177933,2235.5224
32,2.10404304483399,2.16790251004567,2.99974472074936,-1.00482073395309,4.1449892268979,-25.1503232341949,2.08949054457097,2235.5224
