"trial","execution_state","converged","parameter","estimate"
246,"completed",TRUE,"(etaLcl,etaLvc)",0.0774788522527385
247,"completed",TRUE,"(etaLcl,etaLvc)",0.0517357000382719
248,"completed",TRUE,"(etaLcl,etaLvc)",0.0485392555720396
249,"completed",TRUE,"(etaLcl,etaLvc)",0.0461107561384339
250,"completed",TRUE,"(etaLcl,etaLvc)",0.0854660598312714
246,"completed",TRUE,"CcPropSd",0.368157488438158
247,"completed",TRUE,"CcPropSd",0.351526333355769
248,"completed",TRUE,"CcPropSd",0.347528909571818
249,"completed",TRUE,"CcPropSd",0.371307346686319
250,"completed",TRUE,"CcPropSd",0.330143922804518
246,"completed",TRUE,"etaLcl",0.140116371678836
247,"completed",TRUE,"etaLcl",0.0781014606909717
248,"completed",TRUE,"etaLcl",0.0881595623889279
249,"completed",TRUE,"etaLcl",0.101869216809661
250,"completed",TRUE,"etaLcl",0.134720432614233
246,"completed",TRUE,"etaLvc",0.0443667302563416
247,"completed",TRUE,"etaLvc",0.0357856953016137
248,"completed",TRUE,"etaLvc",0.0282198560988227
249,"completed",TRUE,"etaLvc",0.0223438716745637
250,"completed",TRUE,"etaLvc",0.0557562594873345
246,"completed",TRUE,"lcl",2.27171995597462
247,"completed",TRUE,"lcl",2.11637795579393
248,"completed",TRUE,"lcl",2.16098506513423
249,"completed",TRUE,"lcl",2.21356535924196
250,"completed",TRUE,"lcl",2.18781249409092
246,"completed",TRUE,"lka",2.41180311238431
247,"completed",TRUE,"lka",2.08658380385385
248,"completed",TRUE,"lka",2.1181296086705
249,"completed",TRUE,"lka",2.22338257235117
250,"completed",TRUE,"lka",2.42925864942261
246,"completed",TRUE,"lvc",3.01237586162115
247,"completed",TRUE,"lvc",2.9173805572033
248,"completed",TRUE,"lvc",2.95536027799859
249,"completed",TRUE,"lvc",3.0285184107943
250,"completed",TRUE,"lvc",2.98357666116105
246,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.98267526749089
247,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.978601826153774
248,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.973152720674214
249,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.966499305135281
250,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.986120830567587
