"trial","execution_state","converged","parameter","estimate"
461,"completed",TRUE,"(etaLcl,etaLvc)",0.0600579697655651
462,"completed",TRUE,"(etaLcl,etaLvc)",0.0601645433612606
463,"completed",TRUE,"(etaLcl,etaLvc)",0.042557128570505
464,"completed",TRUE,"(etaLcl,etaLvc)",0.0707877960040328
465,"completed",TRUE,"(etaLcl,etaLvc)",0.0487027784642507
461,"completed",TRUE,"CcPropSd",0.366329941974941
462,"completed",TRUE,"CcPropSd",0.358141108267461
463,"completed",TRUE,"CcPropSd",0.38248288722859
464,"completed",TRUE,"CcPropSd",0.359606860196247
465,"completed",TRUE,"CcPropSd",0.33504110879902
461,"completed",TRUE,"etaLcl",0.105790733192268
462,"completed",TRUE,"etaLcl",0.0864878418249289
463,"completed",TRUE,"etaLcl",0.0818263374715535
464,"completed",TRUE,"etaLcl",0.126554041119472
465,"completed",TRUE,"etaLcl",0.0935448154725183
461,"completed",TRUE,"etaLvc",0.0356073913232676
462,"completed",TRUE,"etaLvc",0.0433793390426232
463,"completed",TRUE,"etaLvc",0.0236117360177562
464,"completed",TRUE,"etaLvc",0.0411152650260048
465,"completed",TRUE,"etaLvc",0.0268466644804187
461,"completed",TRUE,"lcl",2.17202354417066
462,"completed",TRUE,"lcl",2.17681653358697
463,"completed",TRUE,"lcl",2.19632635065669
464,"completed",TRUE,"lcl",2.25399991420086
465,"completed",TRUE,"lcl",2.18193406573306
461,"completed",TRUE,"lka",2.17178274817859
462,"completed",TRUE,"lka",2.19493619180944
463,"completed",TRUE,"lka",2.42265238170755
464,"completed",TRUE,"lka",2.34595938669316
465,"completed",TRUE,"lka",2.43626803620498
461,"completed",TRUE,"lvc",2.93367223644284
462,"completed",TRUE,"lvc",2.98718236617375
463,"completed",TRUE,"lvc",3.02305841789384
464,"completed",TRUE,"lvc",3.026762781133
465,"completed",TRUE,"lvc",2.92908359609561
461,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.978535880307709
462,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.98224907732983
463,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.968192694858213
464,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981338494080209
465,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.971848814546314
