parameter,n_converged,median,ci_lower,ci_upper
KA,1,11.0692803830301,11.0692803830301,11.0692803830301
CL,1,9.29390832507958,9.29390832507958,9.29390832507958
V,1,20.3026183546413,20.3026183546413,20.3026183546413
omega2_cl,1,0.144608279471422,0.144608279471422,0.144608279471422
omega_cl_v,1,0.0790100569864517,0.0790100569864517,0.0790100569864517
omega2_v,1,0.0446951485598002,0.0446951485598002,0.0446951485598002
rho_cl_v,1,0.982778400464843,0.982778400464843,0.982778400464843
sigma2_prop,1,0.12311228031892,0.12311228031892,0.12311228031892
