"trial","execution_state","converged","parameter","estimate"
386,"completed",TRUE,"(etaLcl,etaLvc)",0.0818029080542375
387,"completed",TRUE,"(etaLcl,etaLvc)",0.0613874113759215
388,"completed",TRUE,"(etaLcl,etaLvc)",0.0497778723413152
389,"completed",TRUE,"(etaLcl,etaLvc)",0.0699805339147447
390,"completed",TRUE,"(etaLcl,etaLvc)",0.0520621610935718
386,"completed",TRUE,"CcPropSd",0.38947986605204
387,"completed",TRUE,"CcPropSd",0.335967925608552
388,"completed",TRUE,"CcPropSd",0.329978629216788
389,"completed",TRUE,"CcPropSd",0.324155189793597
390,"completed",TRUE,"CcPropSd",0.392268360082024
386,"completed",TRUE,"etaLcl",0.139280851036952
387,"completed",TRUE,"etaLcl",0.095459722395875
388,"completed",TRUE,"etaLcl",0.0954438847203876
389,"completed",TRUE,"etaLcl",0.106651549463341
390,"completed",TRUE,"etaLcl",0.0826381938867981
386,"completed",TRUE,"etaLvc",0.0495751930307042
387,"completed",TRUE,"etaLvc",0.040998683942534
388,"completed",TRUE,"etaLvc",0.0274529097989489
389,"completed",TRUE,"etaLvc",0.04744844337554
390,"completed",TRUE,"etaLvc",0.0343104083837891
386,"completed",TRUE,"lcl",2.22009802365848
387,"completed",TRUE,"lcl",2.1600492150877
388,"completed",TRUE,"lcl",2.20570573829882
389,"completed",TRUE,"lcl",2.08707611295642
390,"completed",TRUE,"lcl",2.12640570428006
386,"completed",TRUE,"lka",2.35219002126341
387,"completed",TRUE,"lka",2.1148835819414
388,"completed",TRUE,"lka",2.17592908604692
389,"completed",TRUE,"lka",2.00573762487704
390,"completed",TRUE,"lka",2.13966615382725
386,"completed",TRUE,"lvc",3.01681816540904
387,"completed",TRUE,"lvc",2.97483183149518
388,"completed",TRUE,"lvc",2.9293715601374
389,"completed",TRUE,"lvc",2.8952416765746
390,"completed",TRUE,"lvc",2.90526592751285
386,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.984443577716752
387,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981260413277246
388,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.97245179941883
389,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983745326777336
390,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.977729771710157
