parameter,n_converged,median,ci_lower,ci_upper
KA,1,9.31897401843703,9.31897401843703,9.31897401843703
CL,1,7.9701887239853,7.9701887239853,7.9701887239853
V,1,17.3773322540865,17.3773322540865,17.3773322540865
omega2_cl,1,0.0964531716866818,0.0964531716866818,0.0964531716866818
omega_cl_v,1,0.0379065180073527,0.0379065180073527,0.0379065180073527
omega2_v,1,0.0163382025338087,0.0163382025338087,0.0163382025338087
rho_cl_v,1,0.954890337620048,0.954890337620048,0.954890337620048
sigma2_prop,1,0.114922733841187,0.114922733841187,0.114922733841187
