"timestamp","phase","round_id","client","endpoint","url","attempt","ok","status","request_bytes","response_bytes","elapsed_sec","request_start_ts_utc","request_end_ts_utc","request_start_epoch_sec","request_end_epoch_sec","curl_namelookup_sec","curl_connect_sec","curl_pretransfer_sec","curl_starttransfer_sec","curl_total_sec","curl_ttfb_sec","curl_response_transfer_sec","client_compute_sec","net_overhead_sec"
"2026-05-23T00:57:30.458Z","init",1,"http://client1:8000","init","http://client1:8000/init",1,TRUE,200,2713,387,0.37053108215332,"2026-05-23T00:57:30.031954Z","2026-05-23T00:57:30.402485Z",1779497850.03195,1779497850.40249,0.000681,0.000805,0.000845,0.356855,0.356893,0.35601,3.8000000000038e-05,NA,NA
"2026-05-23T00:57:30.458Z","init",1,"http://client2:8000","init","http://client2:8000/init",1,TRUE,200,2713,387,0.365911245346069,"2026-05-23T00:57:30.035612Z","2026-05-23T00:57:30.401523Z",1779497850.03561,1779497850.40152,0.000474,0.000622,0.000674,0.348578,0.348616,0.347904,3.79999999999825e-05,NA,NA
"2026-05-23T00:57:30.458Z","init",1,"http://client3:8000","init","http://client3:8000/init",1,TRUE,200,2713,387,0.368645429611206,"2026-05-23T00:57:30.035976Z","2026-05-23T00:57:30.404621Z",1779497850.03598,1779497850.40462,0.000684,0.00079,0.000835,0.35202,0.35205,0.351185,2.99999999999745e-05,NA,NA
"2026-05-23T00:57:36.413Z","run_bootstrap",1,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1108,253,5.43201422691345,"2026-05-23T00:57:30.674620Z","2026-05-23T00:57:36.106635Z",1779497850.67462,1779497856.10664,0.000665,0.000772,0.000811,5.418489,5.418535,5.417678,4.60000000002125e-05,5.3629,0.0691142269134524
"2026-05-23T00:57:36.413Z","run_bootstrap",1,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1108,250,5.71930861473083,"2026-05-23T00:57:30.676289Z","2026-05-23T00:57:36.395597Z",1779497850.67629,1779497856.3956,0.000631,0.000747,0.000789,5.705774,5.705818,5.704985,4.3999999999933e-05,5.6455,0.0738086147308348
"2026-05-23T00:57:36.413Z","run_bootstrap",1,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1108,253,5.73129749298096,"2026-05-23T00:57:30.677220Z","2026-05-23T00:57:36.408518Z",1779497850.67722,1779497856.40852,0.000529,0.000614,0.00065,5.712492,5.712535,5.711842,4.29999999997932e-05,5.6571,0.0741974929809572
"2026-05-23T00:57:40.248Z","run_bootstrap",2,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1108,253,3.6926634311676,"2026-05-23T00:57:36.466113Z","2026-05-23T00:57:40.158777Z",1779497856.46611,1779497860.15878,0.000755,0.000901,0.000947,3.678799,3.678862,3.677852,6.29999999999242e-05,3.5664,0.126263431167603
"2026-05-23T00:57:40.248Z","run_bootstrap",2,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1108,250,3.77569389343262,"2026-05-23T00:57:36.468143Z","2026-05-23T00:57:40.243837Z",1779497856.46814,1779497860.24384,0.00062,0.000731,0.000771,3.76078,3.760833,3.760009,5.29999999998587e-05,3.6486,0.127093893432617
"2026-05-23T00:57:40.248Z","run_bootstrap",2,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1108,253,3.48377060890198,"2026-05-23T00:57:36.467455Z","2026-05-23T00:57:39.951225Z",1779497856.46746,1779497859.95123,0.000559,0.000677,0.000727,3.470416,3.470451,3.469689,3.50000000000072e-05,3.3532,0.130570608901977
"2026-05-23T00:57:43.949Z","run_bootstrap",3,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1110,257,3.44873952865601,"2026-05-23T00:57:40.264237Z","2026-05-23T00:57:43.712976Z",1779497860.26424,1779497863.71298,0.000589,0.000709,0.000753,3.434213,3.434254,3.43346,4.09999999999577e-05,3.4272,0.0215395286560058
"2026-05-23T00:57:43.949Z","run_bootstrap",3,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1110,252,3.65749669075012,"2026-05-23T00:57:40.264864Z","2026-05-23T00:57:43.922361Z",1779497860.26486,1779497863.92236,0.000589,0.000703,0.000749,3.643603,3.643647,3.642854,4.3999999999933e-05,3.6368,0.020696690750122
"2026-05-23T00:57:43.949Z","run_bootstrap",3,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1110,253,3.68127036094666,"2026-05-23T00:57:40.264144Z","2026-05-23T00:57:43.945415Z",1779497860.26414,1779497863.94542,0.000605,0.000712,0.000752,3.667601,3.667641,3.666849,4.0000000000262e-05,3.6606,0.0206703609466552
"2026-05-23T00:57:47.485Z","run_bootstrap",4,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1110,257,3.42135524749756,"2026-05-23T00:57:43.963686Z","2026-05-23T00:57:47.385042Z",1779497863.96369,1779497867.38504,0.00071,0.000818,0.000857,3.407663,3.407775,3.406806,0.000112000000000112,3.4006,0.0207552474975587
