"trial","execution_state","converged","parameter","estimate"
161,"completed",TRUE,"(etaLcl,etaLvc)",0.0605715037579035
162,"completed",TRUE,"(etaLcl,etaLvc)",0.0575973570427468
163,"completed",TRUE,"(etaLcl,etaLvc)",0.0684823272321102
164,"completed",TRUE,"(etaLcl,etaLvc)",0.0677929882784816
165,"completed",TRUE,"(etaLcl,etaLvc)",0.0644895543189763
161,"completed",TRUE,"CcPropSd",0.351707580828411
162,"completed",TRUE,"CcPropSd",0.304533041674853
163,"completed",TRUE,"CcPropSd",0.352224157406463
164,"completed",TRUE,"CcPropSd",0.358650309249276
165,"completed",TRUE,"CcPropSd",0.334935556002266
161,"completed",TRUE,"etaLcl",0.108484746997301
162,"completed",TRUE,"etaLcl",0.108457766043398
163,"completed",TRUE,"etaLcl",0.126605351941945
164,"completed",TRUE,"etaLcl",0.112378661433949
165,"completed",TRUE,"etaLcl",0.114512190696147
161,"completed",TRUE,"etaLvc",0.0353304401386909
162,"completed",TRUE,"etaLvc",0.0320914940477045
163,"completed",TRUE,"etaLvc",0.0385585338495045
164,"completed",TRUE,"etaLvc",0.0424196077974423
165,"completed",TRUE,"etaLvc",0.0378338236070074
161,"completed",TRUE,"lcl",2.18892056020527
162,"completed",TRUE,"lcl",2.14448331451471
163,"completed",TRUE,"lcl",2.2248404459772
164,"completed",TRUE,"lcl",2.17593034980385
165,"completed",TRUE,"lcl",2.20304670886357
161,"completed",TRUE,"lka",2.19296731173563
162,"completed",TRUE,"lka",2.23531048896362
163,"completed",TRUE,"lka",2.16653441225195
164,"completed",TRUE,"lka",2.11874187570829
165,"completed",TRUE,"lka",2.61896611262398
161,"completed",TRUE,"lvc",2.98867132047873
162,"completed",TRUE,"lvc",2.91308581775975
163,"completed",TRUE,"lvc",2.96625378765695
164,"completed",TRUE,"lvc",2.9002440923578
165,"completed",TRUE,"lvc",2.97768303815571
161,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.978384337159559
162,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976286445740583
163,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.98014927305592
164,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981882514200543
165,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.979768328775155
