"trial","execution_state","converged","attempts","convergence","value","eval_fn","eval_gr","log_n","failed_clients_n","message","result_file","trace_file","final_file"
306,"completed",TRUE,1,0,2193.894,19,19,19,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/optim_result_trial_306_20260522-063543.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/optim_trace_trial_306_20260522-063543.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/final_params_trial_306_20260522-063543.csv"
307,"completed",TRUE,1,0,2181.4696,21,21,21,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/optim_result_trial_307_20260522-063808.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/optim_trace_trial_307_20260522-063808.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/final_params_trial_307_20260522-063808.csv"
308,"completed",TRUE,1,0,2203.3602,19,19,19,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/optim_result_trial_308_20260522-064046.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/optim_trace_trial_308_20260522-064046.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/final_params_trial_308_20260522-064046.csv"
309,"completed",TRUE,1,0,2189.5915,21,21,21,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/optim_result_trial_309_20260522-064309.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/optim_trace_trial_309_20260522-064309.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/final_params_trial_309_20260522-064309.csv"
310,"completed",TRUE,1,0,2199.2094,20,20,20,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/optim_result_trial_310_20260522-064550.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/optim_trace_trial_310_20260522-064550.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260522-063543/final_params_trial_310_20260522-064550.csv"
