parameter,n_converged,median,ci_lower,ci_upper
KA,1,9.72548990082558,9.72548990082558,9.72548990082558
CL,1,8.38247271348812,8.38247271348812,8.38247271348812
V,1,18.4710409078253,18.4710409078253,18.4710409078253
omega2_cl,1,0.0965053789393296,0.0965053789393296,0.0965053789393296
omega_cl_v,1,0.0590719909919636,0.0590719909919636,0.0590719909919636
omega2_v,1,0.0376751599597676,0.0376751599597676,0.0376751599597676
rho_cl_v,1,0.979666587244741,0.979666587244741,0.979666587244741
sigma2_prop,1,0.125358133526047,0.125358133526047,0.125358133526047
