"iter","objf","t(as.data.frame(as.list(x$par)))"
1,2250.9561,2.21156569460688
1,2250.9561,2.11625551480255
1,2250.9561,2.92852352386054
1,2250.9561,0.3
1,2250.9561,0.104907498512821
1,2250.9561,0.04044436916925
1,2250.9561,0.0639013320160261
1,2250.9561,0.981019437420317
2,3715.2304,2.26945497308727
2,3715.2304,2.7182154816079
2,3715.2304,2.47490079191673
2,3715.2304,0.565987312216769
2,3715.2304,0.143751852387172
2,3715.2304,0.0499834879719947
2,3715.2304,0.0834575192629901
2,3715.2304,0.98456743456785
3,2240.0159,2.21550662348627
3,2240.0159,2.15723514833216
3,2240.0159,2.89764224546853
3,2240.0159,0.313245339278222
3,2240.0159,0.107130033716372
3,2240.0159,0.0410172830073735
3,2240.0159,0.0650475707182577
3,2240.0159,0.981277896828838
4,2234.3543,2.21563276647068
4,2234.3543,2.16228978918378
4,2234.3543,2.90811740581465
4,2234.3543,0.324762881654853
4,2234.3543,0.109262511821678
4,2234.3543,0.0415262451531038
4,2234.3543,0.0661131770756545
4,2234.3543,0.98150181232376
5,2224.6289,2.21713674073904
5,2224.6289,2.19643852859448
5,2224.6289,2.9571173265642
5,2224.6289,0.364351059435653
5,2224.6289,0.118823011755613
5,2224.6289,0.0437258076385792
5,2224.6289,0.0708129160506552
5,2224.6289,0.98241114542686
6,2224.0801,2.22081872825381
6,2224.0801,2.21083647010519
6,2224.0801,2.97540592601728
6,2224.0801,0.371618814565361
6,2224.0801,0.122605150141125
6,2224.0801,0.0444890169664068
6,2224.0801,0.0725779259680911
6,2224.0801,0.982706416614193
7,2223.9924,2.22652872058299
7,2223.9924,2.21479634526526
7,2223.9924,2.98093226356865
7,2223.9924,0.373103929750894
7,2223.9924,0.124923359506658
7,2223.9924,0.0448683080462835
7,2223.9924,0.0735832241298415
7,2223.9924,0.982849767034272
8,2223.9161,2.23677091924921
8,2223.9161,2.21675985243115
8,2223.9161,2.98393695136691
8,2223.9161,0.373148995336589
8,2223.9161,0.127738443560146
8,2223.9161,0.0452090003422088
8,2223.9161,0.0746993113161165
8,2223.9161,0.982976953810549
9,2223.8515,2.25481677646113
9,2223.8515,2.21924111806689
9,2223.8515,2.98311337653357
9,2223.8515,0.372809806958125
9,2223.8515,0.130733656365927
9,2223.8515,0.0452186210987401
9,2223.8515,0.0755784600096476
9,2223.8515,0.98298225337317
10,2223.8193,2.27242638834989
10,2223.8193,2.21301813024467
10,2223.8193,2.98331669197325
10,2223.8193,0.369181232790371
10,2223.8193,0.132543269012782
10,2223.8193,0.0449155669468101
10,2223.8193,0.0758357848661045
10,2223.8193,0.982871866395061
11,2223.7898,2.26748799698608
11,2223.7898,2.2137951136282
11,2223.7898,2.98126037059937
11,2223.7898,0.369714028356402
11,2223.7898,0.130937681818036
11,2223.7898,0.0446830398686676
11,2223.7898,0.0751730102327286
11,2223.7898,0.982784417700491
12,2223.7793,2.26753506231259
12,2223.7793,2.21340842867563
12,2223.7793,2.97995148515379
12,2223.7793,0.369588890039194
12,2223.7793,0.12990162780673
12,2223.7793,0.0443605883079018
12,2223.7793,0.0745950949810083
12,2223.7793,0.982662371234049
13,2223.7643,2.27004128741947
13,2223.7643,2.21307987356167
13,2223.7643,2.97921842552308
13,2223.7643,0.369636996960914
13,2223.7643,0.128554389103623
13,2223.7643,0.0437773405955474
13,2223.7643,0.0737009463924627
13,2223.7643,0.982437480202512
14,2223.7395,2.27573663523366
14,2223.7395,2.21443610005037
14,2223.7395,2.98069067192442
14,2223.7395,0.370646511466843
14,2223.7395,0.126556544104384
14,2223.7395,0.0426699154954471
14,2223.7395,0.07216260135883
14,2223.7395,0.981994342305749
15,2223.7558,2.29297819880767
15,2223.7558,2.21508723065588
15,2223.7558,2.97981269567209
15,2223.7558,0.368332371364637
15,2223.7558,0.127004276543679
15,2223.7558,0.041281666411982
15,2223.7558,0.0710619899277128
15,2223.7558,0.981407973758425
16,2223.7333,2.28167254681449
16,2223.7333,2.2146602707693
16,2223.7333,2.98038840296943
16,2223.7333,0.369848163339089
16,2223.7333,0.126701748567036
16,2223.7333,0.0421854750431805
16,2223.7333,0.0717782954565637
16,2223.7333,0.981793979356978
17,2223.7278,2.28057755556477
17,2223.7278,2.21211981727571
17,2223.7278,2.98189868637034
17,2223.7278,0.369590978675663
17,2223.7278,0.124568308073716
17,2223.7278,0.0408112875783161
17,2223.7278,0.0699601798336554
17,2223.7278,0.981198749157196
18,2223.7156,2.28032267138838
18,2223.7156,2.21386265017851
18,2223.7156,2.98178875352383
18,2223.7156,0.369979590926643
18,2223.7156,0.125698463946553
18,2223.7156,0.041334827897138
18,2223.7156,0.0707428377553165
18,2223.7156,0.981430216082572
19,2223.7099,2.27840559122745
19,2223.7099,2.21454171978242
19,2223.7099,2.98176827703482
19,2223.7099,0.370229253747192
19,2223.7099,0.125958243883963
19,2223.7099,0.0413209544380109
19,2223.7099,0.0708035877993262
19,2223.7099,0.981424271690569
20,2223.6957,2.26912612435611
20,2223.6957,2.2153914817418
20,2223.6957,2.98076567720145
20,2223.6957,0.370728592626804
20,2223.6957,0.126024592854366
20,2223.6957,0.0408024127861141
20,2223.6957,0.0703600342279958
20,2223.6957,0.981195319690621
21,2223.6909,2.26261266942936
21,2223.6909,2.21452684330851
21,2223.6909,2.97910609646763
21,2223.6909,0.370664089427468
21,2223.6909,0.125463545502424
21,2223.6909,0.040264993104306
21,2223.6909,0.0697220566530981
21,2223.6909,0.980951638133756
22,2223.7127,2.24877100037392
22,2223.7127,2.21357061639003
22,2223.7127,2.9789920622585
22,2223.7127,0.369690668212263
22,2223.7127,0.128321901491864
22,2223.7127,0.0411805128948705
22,2223.7127,0.0713388096133644
22,2223.7127,0.981362795432724
23,2223.6901,2.26051454204459
23,2223.6901,2.21438189793554
23,2223.6901,2.97908881110298
23,2223.6901,0.370516372955472
23,2223.6901,0.125891555199717
23,2223.6901,0.0404021201126204
23,2223.6901,0.0699641798639552
23,2223.6901,0.981014373503418
24,2223.6895,2.2594214732543
24,2223.6895,2.21376783112597
24,2223.6895,2.97848334996567
24,2223.6895,0.37021783098975
24,2223.6895,0.125638684148005
24,2223.6895,0.0402688779481722
24,2223.6895,0.0697741833185298
24,2223.6895,0.980953244625146
25,2223.6896,2.25991584957011
25,2223.6896,2.21354834324287
25,2223.6896,2.97868260800473
25,2223.6896,0.370255684133851
25,2223.6896,0.125517124629789
25,2223.6896,0.0402136488937305
25,2223.6896,0.0696907679171554
25,2223.6896,0.980927744400832
26,2223.6894,2.25955559957064
26,2223.6894,2.21370828316564
26,2223.6894,2.97853740948658
26,2223.6894,0.370228100319688
26,2223.6894,0.125605686043946
26,2223.6894,0.040253884712529
26,2223.6894,0.0697515391577817
26,2223.6894,0.980946328722443
