"timestamp","phase","round_id","client","endpoint","url","attempt","ok","status","request_bytes","response_bytes","elapsed_sec","request_start_ts_utc","request_end_ts_utc","request_start_epoch_sec","request_end_epoch_sec","curl_namelookup_sec","curl_connect_sec","curl_pretransfer_sec","curl_starttransfer_sec","curl_total_sec","curl_ttfb_sec","curl_response_transfer_sec","client_compute_sec","net_overhead_sec"
"2026-05-23T08:11:38.137Z","init",1,"http://client1:8000","init","http://client1:8000/init",1,TRUE,200,2713,387,0.361585855484009,"2026-05-23T08:11:37.703915Z","2026-05-23T08:11:38.065501Z",1779523897.70392,1779523898.0655,0.00068,0.000802,0.000842,0.347452,0.347496,0.34661,4.4000000000044e-05,NA,NA
"2026-05-23T08:11:38.137Z","init",1,"http://client2:8000","init","http://client2:8000/init",1,TRUE,200,2713,387,0.369327068328857,"2026-05-23T08:11:37.707063Z","2026-05-23T08:11:38.076390Z",1779523897.70706,1779523898.07639,0.000709,0.000836,0.00088,0.348062,0.348115,0.347182,5.30000000000252e-05,NA,NA
"2026-05-23T08:11:38.137Z","init",1,"http://client3:8000","init","http://client3:8000/init",1,TRUE,200,2713,387,0.375813722610474,"2026-05-23T08:11:37.707599Z","2026-05-23T08:11:38.083413Z",1779523897.7076,1779523898.08341,0.000494,0.000631,0.000677,0.353858,0.353904,0.353181,4.59999999999905e-05,NA,NA
"2026-05-23T08:11:44.094Z","run_bootstrap",1,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1108,251,5.73889684677124,"2026-05-23T08:11:38.350867Z","2026-05-23T08:11:44.089764Z",1779523898.35087,1779523904.08976,0.000668,0.00079,0.000828,5.725779,5.725813,5.724951,3.39999999994234e-05,5.6645,0.0743968467712399
"2026-05-23T08:11:44.094Z","run_bootstrap",1,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1108,253,5.69328498840332,"2026-05-23T08:11:38.351685Z","2026-05-23T08:11:44.044970Z",1779523898.35169,1779523904.04497,0.000638,0.000742,0.000783,5.672451,5.672613,5.671668,0.00016200000000044,5.6164,0.0768849884033207
"2026-05-23T08:11:44.094Z","run_bootstrap",1,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1108,256,5.39021253585815,"2026-05-23T08:11:38.352178Z","2026-05-23T08:11:43.742390Z",1779523898.35218,1779523903.74239,0.000625,0.000707,0.000748,5.370277,5.370324,5.369529,4.70000000003523e-05,5.3149,0.0753125358581546
"2026-05-23T08:11:47.759Z","run_bootstrap",2,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1108,251,3.60158586502075,"2026-05-23T08:11:44.146521Z","2026-05-23T08:11:47.748107Z",1779523904.14652,1779523907.74811,0.000649,0.000754,0.000788,3.58759,3.587761,3.586802,0.000170999999999921,3.4704,0.131185865020752
"2026-05-23T08:11:47.759Z","run_bootstrap",2,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1108,253,3.60561633110046,"2026-05-23T08:11:44.148552Z","2026-05-23T08:11:47.754169Z",1779523904.14855,1779523907.75417,0.000504,0.000597,0.000636,3.587547,3.587591,3.586911,4.40000000003771e-05,3.4771,0.128516331100464
"2026-05-23T08:11:47.759Z","run_bootstrap",2,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1108,256,3.52663993835449,"2026-05-23T08:11:44.148672Z","2026-05-23T08:11:47.675312Z",1779523904.14867,1779523907.67531,0.000639,0.000756,0.000794,3.509909,3.50994,3.509115,3.09999999998922e-05,3.3995,0.127139938354492
"2026-05-23T08:11:51.277Z","run_bootstrap",3,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1110,256,3.4894003868103,"2026-05-23T08:11:47.774889Z","2026-05-23T08:11:51.264289Z",1779523907.77489,1779523911.26429,0.00062,0.000741,0.000789,3.47535,3.475395,3.474561,4.49999999996287e-05,3.4658,0.0236003868103025
"2026-05-23T08:11:51.277Z","run_bootstrap",3,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1110,256,3.40701007843018,"2026-05-23T08:11:47.775104Z","2026-05-23T08:11:51.182115Z",1779523907.7751,1779523911.18212,0.00062,0.000742,0.000788,3.393624,3.393681,3.392836,5.69999999999737e-05,3.3868,0.0202100784301757
"2026-05-23T08:11:51.277Z","run_bootstrap",3,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1110,256,3.49892544746399,"2026-05-23T08:11:47.774303Z","2026-05-23T08:11:51.273229Z",1779523907.7743,1779523911.27323,0.000728,0.000833,0.000875,3.485256,3.485298,3.484381,4.19999999996534e-05,3.4784,0.0205254474639891
"2026-05-23T08:11:54.819Z","run_bootstrap",4,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1110,256,3.41912722587585,"2026-05-23T08:11:51.292559Z","2026-05-23T08:11:54.711686Z",1779523911.29256,1779523914.71169,0.000609,0.000712,0.000751,3.40681,3.406858,3.406059,4.8000000000048e-05,3.3996,0.0195272258758545
"2026-05-23T08:11:54.819Z","run_bootstrap",4,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1110,256,3.52220678329468,"2026-05-23T08:11:51.291675Z","2026-05-23T08:11:54.813882Z",1779523911.29168,1779523914.81388,0.00066,0.000733,0.000766,3.50878,3.508835,3.508014,5.50000000001383e-05,3.5018,0.0204067832946779
"2026-05-23T08:11:54.819Z","run_bootstrap",4,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1110,256,3.41024279594421,"2026-05-23T08:11:51.292031Z","2026-05-23T08:11:54.702274Z",1779523911.29203,1779523914.70227,0.000689,0.000782,0.000815,3.397023,3.397076,3.396208,5.30000000003028e-05,3.3902,0.0200427959442138
"2026-05-23T08:11:58.418Z","run_bootstrap",5,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1109,252,3.2450430393219,"2026-05-23T08:11:54.831896Z","2026-05-23T08:11:58.076939Z",1779523914.8319,1779523918.07694,0.000592,0.000698,0.000732,3.220489,3.220521,3.219757,3.2000000000032e-05,3.2124,0.0326430393218993
"2026-05-23T08:11:58.418Z","run_bootstrap",5,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1109,253,3.57955193519592,"2026-05-23T08:11:54.832429Z","2026-05-23T08:11:58.411981Z",1779523914.83243,1779523918.41198,0.00061,0.00072,0.000757,3.554415,3.554445,3.553658,2.99999999997524e-05,3.5475,0.032051935195923
"2026-05-23T08:11:58.418Z","run_bootstrap",5,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1109,255,3.52920627593994,"2026-05-23T08:11:54.832942Z","2026-05-23T08:11:58.362148Z",1779523914.83294,1779523918.36215,0.00068,0.000782,0.000815,3.509935,3.509966,3.50912,3.09999999998922e-05,3.5017,0.0275062759399414
"2026-05-23T08:12:01.972Z","run_bootstrap",6,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1109,252,3.53605651855469,"2026-05-23T08:11:58.431856Z","2026-05-23T08:12:01.967913Z",1779523918.43186,1779523921.96791,0.00061,0.00069,0.000712,3.521646,3.521691,3.520934,4.50000000000728e-05,3.5147,0.0213565185546876
"2026-05-23T08:12:01.972Z","run_bootstrap",6,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1109,253,3.23595714569092,"2026-05-23T08:11:58.432654Z","2026-05-23T08:12:01.668612Z",1779523918.43265,1779523921.66861,0.000691,0.000773,0.000805,3.221934,3.221981,3.221129,4.69999999999082e-05,3.2152,0.0207571456909181
"2026-05-23T08:12:01.972Z","run_bootstrap",6,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1109,254,3.42091655731201,"2026-05-23T08:11:58.434428Z","2026-05-23T08:12:01.855345Z",1779523918.43443,1779523921.85535,0.000466,0.000544,0.000563,3.402465,3.402522,3.401902,5.69999999999737e-05,3.395,0.0259165573120117
"2026-05-23T08:12:05.628Z","run_bootstrap",7,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1109,251,3.53851079940796,"2026-05-23T08:12:01.984701Z","2026-05-23T08:12:05.523211Z",1779523921.9847,1779523925.52321,0.000503,0.000575,0.000605,3.522623,3.522667,3.522018,4.40000000003771e-05,3.5158,0.0227107994079589
"2026-05-23T08:12:05.628Z","run_bootstrap",7,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1109,250,3.55643272399902,"2026-05-23T08:12:01.984200Z","2026-05-23T08:12:05.540633Z",1779523921.9842,1779523925.54063,0.00062,0.000726,0.000762,3.542521,3.542565,3.541759,4.40000000003771e-05,3.5347,0.0217327239990235
"2026-05-23T08:12:05.628Z","run_bootstrap",7,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1109,253,3.63944864273071,"2026-05-23T08:12:01.985029Z","2026-05-23T08:12:05.624477Z",1779523921.98503,1779523925.62448,0.000581,0.000768,0.000791,3.627277,3.62731,3.626486,3.30000000001718e-05,3.6207,0.0187486427307131
"2026-05-23T08:12:09.514Z","run_bootstrap",8,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1109,251,3.56867289543152,"2026-05-23T08:12:05.640656Z","2026-05-23T08:12:09.209329Z",1779523925.64066,1779523929.20933,0.000653,0.000719,0.000756,3.554908,3.55496,3.554152,5.19999999997189e-05,3.5478,0.0208728954315185
"2026-05-23T08:12:09.514Z","run_bootstrap",8,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1109,250,3.57167291641235,"2026-05-23T08:12:05.641198Z","2026-05-23T08:12:09.212871Z",1779523925.6412,1779523929.21287,0.000491,0.000563,0.000595,3.557362,3.557402,3.556767,4.0000000000262e-05,3.5496,0.0220729164123536
"2026-05-23T08:12:09.514Z","run_bootstrap",8,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1109,253,3.86911392211914,"2026-05-23T08:12:05.640579Z","2026-05-23T08:12:09.509693Z",1779523925.64058,1779523929.50969,0.000611,0.000727,0.000775,3.855264,3.855317,3.854489,5.29999999998587e-05,3.8465,0.0226139221191408
"2026-05-23T08:12:13.379Z","run_bootstrap",9,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1107,249,3.73462438583374,"2026-05-23T08:12:09.524392Z","2026-05-23T08:12:13.259016Z",1779523929.52439,1779523933.25902,0.000672,0.000782,0.000816,3.72095,3.720992,3.720134,4.19999999996534e-05,3.7133,0.0213243858337404
"2026-05-23T08:12:13.379Z","run_bootstrap",9,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1107,249,3.84548902511597,"2026-05-23T08:12:09.526507Z","2026-05-23T08:12:13.371996Z",1779523929.52651,1779523933.372,0.000552,0.000681,0.000719,3.831165,3.831207,3.830446,4.20000000000975e-05,3.8242,0.021289025115967
