"timestamp","phase","round_id","client","endpoint","url","attempt","ok","status","request_bytes","response_bytes","elapsed_sec","request_start_ts_utc","request_end_ts_utc","request_start_epoch_sec","request_end_epoch_sec","curl_namelookup_sec","curl_connect_sec","curl_pretransfer_sec","curl_starttransfer_sec","curl_total_sec","curl_ttfb_sec","curl_response_transfer_sec","client_compute_sec","net_overhead_sec"
"2026-05-22T21:16:28.796Z","init",1,"http://client1:8000","init","http://client1:8000/init",1,TRUE,200,2713,387,0.366416454315186,"2026-05-22T21:16:28.355152Z","2026-05-22T21:16:28.721569Z",1779484588.35515,1779484588.72157,0.000625,0.000752,0.000801,0.351963,0.352008,0.351162,4.49999999999617e-05,NA,NA
"2026-05-22T21:16:28.796Z","init",1,"http://client2:8000","init","http://client2:8000/init",1,TRUE,200,2713,387,0.362296342849731,"2026-05-22T21:16:28.356285Z","2026-05-22T21:16:28.718582Z",1779484588.35629,1779484588.71858,0.000679,0.000806,0.000847,0.348629,0.348677,0.347782,4.79999999999925e-05,NA,NA
"2026-05-22T21:16:28.796Z","init",1,"http://client3:8000","init","http://client3:8000/init",1,TRUE,200,2713,387,0.384052515029907,"2026-05-22T21:16:28.359343Z","2026-05-22T21:16:28.743396Z",1779484588.35934,1779484588.7434,0.000581,0.000719,0.000764,0.362034,0.362079,0.36127,4.49999999999617e-05,NA,NA
"2026-05-22T21:16:34.713Z","run_bootstrap",1,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1107,256,5.49508261680603,"2026-05-22T21:16:29.009546Z","2026-05-22T21:16:34.504628Z",1779484589.00955,1779484594.50463,0.000688,0.000798,0.000839,5.481341,5.481385,5.480502,4.40000000008212e-05,5.4211,0.0739826168060302
"2026-05-22T21:16:34.713Z","run_bootstrap",1,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1107,253,5.69883513450623,"2026-05-22T21:16:29.010434Z","2026-05-22T21:16:34.709269Z",1779484589.01043,1779484594.70927,0.00059,0.000683,0.000737,5.685472,5.685518,5.684735,4.60000000002125e-05,5.6296,0.0692351345062256
"2026-05-22T21:16:34.713Z","run_bootstrap",1,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1107,255,5.30822968482971,"2026-05-22T21:16:29.012108Z","2026-05-22T21:16:34.320337Z",1779484589.01211,1779484594.32034,0.000498,0.000586,0.000624,5.295754,5.295801,5.29513,4.70000000003523e-05,5.2385,0.0697296848297118
"2026-05-22T21:16:38.553Z","run_bootstrap",2,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1107,256,3.52000951766968,"2026-05-22T21:16:34.765778Z","2026-05-22T21:16:38.285787Z",1779484594.76578,1779484598.28579,0.000616,0.000725,0.00076,3.505357,3.505399,3.504597,4.20000000000975e-05,3.3943,0.125709517669678
"2026-05-22T21:16:38.553Z","run_bootstrap",2,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1107,253,3.78088784217834,"2026-05-22T21:16:34.768085Z","2026-05-22T21:16:38.548972Z",1779484594.76809,1779484598.54897,0.000698,0.000814,0.000849,3.763203,3.763244,3.762354,4.09999999999577e-05,3.6516,0.129287842178345
"2026-05-22T21:16:38.553Z","run_bootstrap",2,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1107,255,3.59859824180603,"2026-05-22T21:16:34.768542Z","2026-05-22T21:16:38.367141Z",1779484594.76854,1779484598.36714,0.000657,0.000768,0.000804,3.579157,3.5792,3.578353,4.30000000002373e-05,3.4686,0.12999824180603
"2026-05-22T21:16:42.278Z","run_bootstrap",3,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1107,260,3.70233964920044,"2026-05-22T21:16:38.568809Z","2026-05-22T21:16:42.271148Z",1779484598.56881,1779484602.27115,0.000662,0.000781,0.000826,3.686596,3.686638,3.68577,4.19999999996534e-05,3.6796,0.0227396492004392
"2026-05-22T21:16:42.278Z","run_bootstrap",3,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1107,257,3.53033852577209,"2026-05-22T21:16:38.569250Z","2026-05-22T21:16:42.099589Z",1779484598.56925,1779484602.09959,0.000502,0.000599,0.000639,3.5104,3.510442,3.509761,4.19999999996534e-05,3.5038,0.0265385257720947
"2026-05-22T21:16:42.278Z","run_bootstrap",3,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1107,258,3.48061203956604,"2026-05-22T21:16:38.569839Z","2026-05-22T21:16:42.050451Z",1779484598.56984,1779484602.05045,0.000382,0.000455,0.000493,3.460781,3.460827,3.460288,4.60000000002125e-05,3.454,0.0266120395660399
"2026-05-22T21:16:45.843Z","run_bootstrap",4,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1107,260,3.54402256011963,"2026-05-22T21:16:42.292628Z","2026-05-22T21:16:45.836651Z",1779484602.29263,1779484605.83665,0.000656,0.000772,0.000807,3.530985,3.531038,3.530178,5.30000000003028e-05,3.5238,0.0202225601196289
"2026-05-22T21:16:45.843Z","run_bootstrap",4,"http://client2:8000","run","http://client2:8000/run",1,TRUE,200,1107,257,3.42464661598206,"2026-05-22T21:16:42.293240Z","2026-05-22T21:16:45.717886Z",1779484602.29324,1779484605.71789,0.000515,0.000629,0.000663,3.41173,3.411771,3.411067,4.09999999999577e-05,3.4051,0.0195466159820556
"2026-05-22T21:16:45.843Z","run_bootstrap",4,"http://client3:8000","run","http://client3:8000/run",1,TRUE,200,1107,259,3.4170138835907,"2026-05-22T21:16:42.293684Z","2026-05-22T21:16:45.710698Z",1779484602.29368,1779484605.7107,0.000382,0.000498,0.000535,3.399969,3.400016,3.399434,4.69999999999082e-05,3.3933,0.0237138835906983
"2026-05-22T21:16:49.539Z","run_bootstrap",5,"http://client1:8000","run","http://client1:8000/run",1,TRUE,200,1108,258,3.52782487869263,"2026-05-22T21:16:45.854572Z","2026-05-22T21:16:49.382396Z",1779484605.85457,1779484609.3824,0.000483,0.000567,0.000593,3.508457,3.508491,3.507864,3.39999999998675e-05,3.5013,0.0265248786926269
