parameter,n_converged,median,ci_lower,ci_upper
KA,1,10.0596796858208,10.0596796858208,10.0596796858208
CL,1,9.27281715506331,9.27281715506331,9.27281715506331
V,1,20.1905027059566,20.1905027059566,20.1905027059566
omega2_cl,1,0.110111115045027,0.110111115045027,0.110111115045027
omega_cl_v,1,0.0525321708262487,0.0525321708262487,0.0525321708262487
omega2_v,1,0.0265536050127392,0.0265536050127392,0.0265536050127392
rho_cl_v,1,0.971511670821993,0.971511670821993,0.971511670821993
sigma2_prop,1,0.122445461030157,0.122445461030157,0.122445461030157
