parameter,n_converged,median,ci_lower,ci_upper
KA,1,7.99118272272479,7.99118272272479,7.99118272272479
CL,1,9.17114073387179,9.17114073387179,9.17114073387179
V,1,20.3656242207816,20.3656242207816,20.3656242207816
omega2_cl,1,0.0893453696791454,0.0893453696791454,0.0893453696791454
omega_cl_v,1,0.0510926526633421,0.0510926526633421,0.0510926526633421
omega2_v,1,0.0307204720093017,0.0307204720093017,0.0307204720093017
rho_cl_v,1,0.975233214586781,0.975233214586781,0.975233214586781
sigma2_prop,1,0.13644245980486,0.13644245980486,0.13644245980486
