"trial","execution_state","converged","parameter","estimate"
326,"completed",TRUE,"(etaLcl,etaLvc)",0.0554035620384207
327,"completed",TRUE,"(etaLcl,etaLvc)",0.0436262728760348
328,"completed",TRUE,"(etaLcl,etaLvc)",0.0627671161788835
329,"completed",TRUE,"(etaLcl,etaLvc)",0.0488794375168035
330,"completed",TRUE,"(etaLcl,etaLvc)",0.0561158062451527
326,"completed",TRUE,"CcPropSd",0.365635135448834
327,"completed",TRUE,"CcPropSd",0.344572488444086
328,"completed",TRUE,"CcPropSd",0.343930253405394
329,"completed",TRUE,"CcPropSd",0.348212960846137
330,"completed",TRUE,"CcPropSd",0.366150995116915
326,"completed",TRUE,"etaLcl",0.0933086485645805
327,"completed",TRUE,"etaLcl",0.0946548757259258
328,"completed",TRUE,"etaLcl",0.119969838699138
329,"completed",TRUE,"etaLcl",0.09918259849071
330,"completed",TRUE,"etaLcl",0.0901163497828284
326,"completed",TRUE,"etaLvc",0.0344066645005482
327,"completed",TRUE,"etaLvc",0.0215762961258919
328,"completed",TRUE,"etaLvc",0.0343472387390442
329,"completed",TRUE,"etaLvc",0.0255741350996721
330,"completed",TRUE,"etaLvc",0.036458453432986
326,"completed",TRUE,"lcl",2.18682663562332
327,"completed",TRUE,"lcl",2.13598055589848
328,"completed",TRUE,"lcl",2.1948478887076
329,"completed",TRUE,"lcl",2.16071540303823
330,"completed",TRUE,"lcl",2.10716099650721
326,"completed",TRUE,"lka",2.15331028389442
327,"completed",TRUE,"lka",2.06872320495871
328,"completed",TRUE,"lka",2.1878482906416
329,"completed",TRUE,"lka",2.2654964297127
330,"completed",TRUE,"lka",2.16279921344209
326,"completed",TRUE,"lvc",3.00272141285952
327,"completed",TRUE,"lvc",2.94537037928332
328,"completed",TRUE,"lvc",2.97372851709716
329,"completed",TRUE,"lvc",2.94516785163814
330,"completed",TRUE,"lvc",2.95038727500023
326,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.977812199862513
327,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.965357488091082
328,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.977800429495331
329,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.97052780228536
330,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.979003602798141
