parameter,n_converged,median,ci_lower,ci_upper
KA,1,7.78104821568199,7.78104821568199,7.78104821568199
CL,1,8.80396711402758,8.80396711402758,8.80396711402758
V,1,18.7700068839488,18.7700068839488,18.7700068839488
omega2_cl,1,0.106726168203873,0.106726168203873,0.106726168203873
omega_cl_v,1,0.0618884533653312,0.0618884533653312,0.0618884533653312
omega2_v,1,0.0374040280366575,0.0374040280366575,0.0374040280366575
rho_cl_v,1,0.979523780252911,0.979523780252911,0.979523780252911
sigma2_prop,1,0.148775742586813,0.148775742586813,0.148775742586813
