"trial","execution_state","converged","parameter","estimate"
386,"completed",TRUE,"(etaLcl,etaLvc)",0.0719162582841822
387,"completed",TRUE,"(etaLcl,etaLvc)",0.049293250938926
388,"completed",TRUE,"(etaLcl,etaLvc)",0.0522944900540278
389,"completed",TRUE,"(etaLcl,etaLvc)",0.0219483658452401
390,"completed",TRUE,"(etaLcl,etaLvc)",0.0569068775130899
386,"completed",TRUE,"CcPropSd",0.346666745240287
387,"completed",TRUE,"CcPropSd",0.365227142006021
388,"completed",TRUE,"CcPropSd",0.371787167861797
389,"completed",TRUE,"CcPropSd",0.366134672369713
390,"completed",TRUE,"CcPropSd",0.397393438299077
386,"completed",TRUE,"etaLcl",0.113012482226922
387,"completed",TRUE,"etaLcl",0.0739279380398232
388,"completed",TRUE,"etaLcl",0.0694427188614954
389,"completed",TRUE,"etaLcl",0.0671252918219787
390,"completed",TRUE,"etaLcl",0.0927487126398449
386,"completed",TRUE,"etaLvc",0.0472940215608887
387,"completed",TRUE,"etaLvc",0.0343793657511908
388,"completed",TRUE,"etaLvc",0.0409055322634189
389,"completed",TRUE,"etaLvc",0.00850434156251397
390,"completed",TRUE,"etaLvc",0.0364304502532969
386,"completed",TRUE,"lcl",2.19523161540819
387,"completed",TRUE,"lcl",2.11589022772786
388,"completed",TRUE,"lcl",2.18383561371941
389,"completed",TRUE,"lcl",2.12620072785168
390,"completed",TRUE,"lcl",2.17647707899615
386,"completed",TRUE,"lka",2.33489289335268
387,"completed",TRUE,"lka",2.16263163399531
388,"completed",TRUE,"lka",1.99836403914956
389,"completed",TRUE,"lka",2.19155872739111
390,"completed",TRUE,"lka",2.12709006894315
386,"completed",TRUE,"lvc",2.95737612895729
387,"completed",TRUE,"lvc",2.92972207849044
388,"completed",TRUE,"lvc",2.99672543428768
389,"completed",TRUE,"lvc",2.94451214010582
390,"completed",TRUE,"lvc",3.02241117514977
386,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983695657041883
387,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.977764430915666
388,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981186468405169
389,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.918626035483844
390,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.978990645240963
