"trial","execution_state","converged","parameter","estimate"
221,"completed",TRUE,"(etaLcl,etaLvc)",0.069328662962375
222,"completed",TRUE,"(etaLcl,etaLvc)",0.0453336610845002
223,"completed",TRUE,"(etaLcl,etaLvc)",0.0678640273016653
224,"completed",TRUE,"(etaLcl,etaLvc)",0.0359553142757125
225,"completed",TRUE,"(etaLcl,etaLvc)",0.0622425976987106
221,"completed",TRUE,"CcPropSd",0.375392187816252
222,"completed",TRUE,"CcPropSd",0.379914146488366
223,"completed",TRUE,"CcPropSd",0.353637676578587
224,"completed",TRUE,"CcPropSd",0.345039170785515
225,"completed",TRUE,"CcPropSd",0.392041379614545
221,"completed",TRUE,"etaLcl",0.109187274756343
222,"completed",TRUE,"etaLcl",0.0933917508122099
223,"completed",TRUE,"etaLcl",0.123414035514169
224,"completed",TRUE,"etaLcl",0.083246092438489
225,"completed",TRUE,"etaLcl",0.125870508627244
221,"completed",TRUE,"etaLvc",0.0455480743392897
222,"completed",TRUE,"etaLvc",0.0234831242396237
223,"completed",TRUE,"etaLvc",0.0388339087165009
224,"completed",TRUE,"etaLvc",0.0169712394273459
225,"completed",TRUE,"etaLvc",0.0322821143111136
221,"completed",TRUE,"lcl",2.20845307658865
222,"completed",TRUE,"lcl",2.14277602054488
223,"completed",TRUE,"lcl",2.15169373850909
224,"completed",TRUE,"lcl",2.18750838635422
225,"completed",TRUE,"lcl",2.19099097752082
221,"completed",TRUE,"lka",1.9863717054235
222,"completed",TRUE,"lka",2.16117907512434
223,"completed",TRUE,"lka",2.36334753234766
224,"completed",TRUE,"lka",2.25591303552386
225,"completed",TRUE,"lka",2.21633699270331
221,"completed",TRUE,"lvc",2.9531290851601
222,"completed",TRUE,"lvc",2.95391057009991
223,"completed",TRUE,"lvc",2.95837474336385
224,"completed",TRUE,"lvc",2.96251227662262
225,"completed",TRUE,"lvc",3.02767553773204
221,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983086655720763
222,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.968029510472749
223,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.98028374043233
224,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.956586792830249
225,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976438130621064
