"trial","execution_state","converged","parameter","estimate"
51,"completed",TRUE,"(etaLcl,etaLvc)",0.0935272600638847
52,"completed",TRUE,"(etaLcl,etaLvc)",0.0612181917041346
53,"completed",TRUE,"(etaLcl,etaLvc)",0.0243619557535714
54,"completed",TRUE,"(etaLcl,etaLvc)",0.0600742588426573
55,"completed",TRUE,"(etaLcl,etaLvc)",0.0588455983015359
51,"completed",TRUE,"CcPropSd",0.35268184153919
52,"completed",TRUE,"CcPropSd",0.350359935699551
53,"completed",TRUE,"CcPropSd",0.362126183030548
54,"completed",TRUE,"CcPropSd",0.367086556721357
55,"completed",TRUE,"CcPropSd",0.359769026165686
51,"completed",TRUE,"etaLcl",0.125122290795171
52,"completed",TRUE,"etaLcl",0.118032430987971
53,"completed",TRUE,"etaLcl",0.0656050561439546
54,"completed",TRUE,"etaLcl",0.115142676999786
55,"completed",TRUE,"etaLcl",0.120544553275984
51,"completed",TRUE,"etaLvc",0.0714598239900129
52,"completed",TRUE,"etaLvc",0.0332572917084723
53,"completed",TRUE,"etaLvc",0.0104144745328492
54,"completed",TRUE,"etaLvc",0.0328483769172882
55,"completed",TRUE,"etaLvc",0.030224204361325
51,"completed",TRUE,"lcl",2.17397204138091
52,"completed",TRUE,"lcl",2.1717391177831
53,"completed",TRUE,"lcl",2.15187764124193
54,"completed",TRUE,"lcl",2.16740726995245
55,"completed",TRUE,"lcl",2.22534122005871
51,"completed",TRUE,"lka",2.12763960913584
52,"completed",TRUE,"lka",2.30106845558304
53,"completed",TRUE,"lka",2.16806731453537
54,"completed",TRUE,"lka",2.11176275089187
55,"completed",TRUE,"lka",2.45382196901896
51,"completed",TRUE,"lvc",2.98216856069471
52,"completed",TRUE,"lvc",2.99277797038788
53,"completed",TRUE,"lvc",2.93812097110355
54,"completed",TRUE,"lvc",2.92249292835083
55,"completed",TRUE,"lvc",2.98952865585145
51,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.989099305699779
52,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.977094078180088
53,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.932019101473111
54,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.976817210064013
55,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.974906011476382
