"trial","execution_state","converged","parameter","estimate"
76,"completed",TRUE,"(etaLcl,etaLvc)",0.0562815837593466
77,"completed",TRUE,"(etaLcl,etaLvc)",0.0404076891269489
78,"completed",TRUE,"(etaLcl,etaLvc)",0.0769187722212629
79,"completed",TRUE,"(etaLcl,etaLvc)",0.0801731325747525
80,"completed",TRUE,"(etaLcl,etaLvc)",0.0578511244638282
76,"completed",TRUE,"CcPropSd",0.386944971635047
77,"completed",TRUE,"CcPropSd",0.371298280678885
78,"completed",TRUE,"CcPropSd",0.370523846197106
79,"completed",TRUE,"CcPropSd",0.371078020034692
80,"completed",TRUE,"CcPropSd",0.354321361422693
76,"completed",TRUE,"etaLcl",0.0869246446501294
77,"completed",TRUE,"etaLcl",0.0962466291130452
78,"completed",TRUE,"etaLcl",0.124975746769406
79,"completed",TRUE,"etaLcl",0.131803764321888
80,"completed",TRUE,"etaLcl",0.0819637969099625
76,"completed",TRUE,"etaLvc",0.0379588456815894
77,"completed",TRUE,"etaLvc",0.0184154124158131
78,"completed",TRUE,"etaLvc",0.0488718032165016
79,"completed",TRUE,"etaLvc",0.0502991467931369
80,"completed",TRUE,"etaLvc",0.04235787845841
76,"completed",TRUE,"lcl",2.14404304269845
77,"completed",TRUE,"lcl",2.15803924546742
78,"completed",TRUE,"lcl",2.15780101237018
79,"completed",TRUE,"lcl",2.13903080515086
80,"completed",TRUE,"lcl",2.13799144409762
76,"completed",TRUE,"lka",2.19046466602338
77,"completed",TRUE,"lka",2.09938263380701
78,"completed",TRUE,"lka",2.72148747804514
79,"completed",TRUE,"lka",2.22817287105051
80,"completed",TRUE,"lka",2.29457038028632
76,"completed",TRUE,"lvc",2.9510724655001
77,"completed",TRUE,"lvc",2.93253041223853
78,"completed",TRUE,"lvc",3.01321227237155
79,"completed",TRUE,"lvc",2.91039301732653
80,"completed",TRUE,"lvc",2.99264218155526
76,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.979802062644072
77,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.959799513878639
78,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.984215706628324
79,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.984656238551005
80,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981824060395532
