"trial","execution_state","converged","(etaLcl,etaLvc)","CcPropSd","etaLcl","etaLvc","lcl","lka","lvc","rho_(etaLcl,etaLvc)"
76,"completed",TRUE,0.0562815837593466,0.386944971635047,0.0869246446501294,0.0379588456815894,2.14404304269845,2.19046466602338,2.9510724655001,0.979802062644072
77,"completed",TRUE,0.0404076891269489,0.371298280678885,0.0962466291130452,0.0184154124158131,2.15803924546742,2.09938263380701,2.93253041223853,0.959799513878639
78,"completed",TRUE,0.0769187722212629,0.370523846197106,0.124975746769406,0.0488718032165016,2.15780101237018,2.72148747804514,3.01321227237155,0.984215706628324
79,"completed",TRUE,0.0801731325747525,0.371078020034692,0.131803764321888,0.0502991467931369,2.13903080515086,2.22817287105051,2.91039301732653,0.984656238551005
80,"completed",TRUE,0.0578511244638282,0.354321361422693,0.0819637969099625,0.04235787845841,2.13799144409762,2.29457038028632,2.99264218155526,0.981824060395532
