"iter","lka","lcl","lvc","CcPropSd","pchol__omega_cl_v__etaLcl__etaLcl","pchol__omega_cl_v__etaLcl__etaLvc","pchol__omega_cl_v__etaLvc__etaLvc","objf"
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2253.3248
2,2.33922741798923,2.31150300946106,2.4535330540549,-0.367510110168126,3.91247559797829,-25.1621640014465,2.11791496429602,2851.8582
3,2.22258106714701,2.13310256836104,2.88753867077148,-1.13271226327953,3.98352916685755,-25.1569597540433,2.2202377507656,2246.9416
4,2.22633697913102,2.11605162688453,2.89937416059787,-1.09583837753318,3.97891610164428,-25.1572993922207,2.21543251857837,2241.4205
5,2.23310582285099,2.10624775930762,2.90775141033876,-1.04974914291357,3.97276099405362,-25.1577610445413,2.20887787846184,2239.4664
6,2.2382654754338,2.11130776256127,2.91558992699886,-1.03697370467524,3.96929434536798,-25.1580345034588,2.20585843122277,2239.1436
7,2.25274997990977,2.12702821746546,2.9319443856132,-1.02573196617962,3.96211829411938,-25.1586213302596,2.20064719923581,2238.7775
8,2.27247611871546,2.13261715125902,2.93752650648294,-1.0249597663898,3.95600375057565,-25.1591526199322,2.19730932290283,2238.6106
9,2.32322477379799,2.13582415018319,2.94440919203617,-1.02991270379607,3.94359572692198,-25.1603022129059,2.19360199580623,2238.3706
10,2.41808111005569,2.14532237294847,2.91781809815799,-0.989034717199944,3.92387196408244,-25.1622896473674,2.19340623490684,2241.7023
11,2.33004643539599,2.13650722170001,2.94249687440812,-1.0269729340098,3.94217727834133,-25.1604451406836,2.19358791752045,2238.3491
12,2.35284690589572,2.13380394009927,2.94210442868009,-1.03173196527637,3.93787507236036,-25.1608803202682,2.19384855380871,2238.2916
13,2.37057494611817,2.12984579203071,2.9419601601572,-1.02800051599895,3.93720307924704,-25.1611103267377,2.20110469955874,2238.2734
14,2.37038036477884,2.1297993649307,2.94047180935446,-1.03233758839913,3.93817779289402,-25.161065619024,2.20330272018553,2238.2589
15,2.36900203526741,2.13004452399042,2.94026680028522,-1.03255744546641,3.93894945769385,-25.1610439166629,2.20556094982841,2238.2561
16,2.3684779212878,2.13048326879423,2.94049466605539,-1.03209811145024,3.93898642888599,-25.1611293098957,2.20889571686769,2238.254
17,2.36880421204413,2.13083795430553,2.94068791885591,-1.03183015966043,3.93636885611814,-25.1615054132418,2.212061910454,2238.2512
18,2.36527882323658,2.13090902040177,2.94080824133047,-1.03284870605955,3.9221087010868,-25.1635136047913,2.22529814026524,2238.2446
19,2.36346727009169,2.13276350551937,2.93902588484188,-1.02905111109889,3.90442666833448,-25.1658705032697,2.23640710052675,2238.2539
20,2.36469734686714,2.13150427717158,2.9402361365689,-1.03162974555787,3.91643308277102,-25.1642701273223,2.2288639191105,2238.2419
21,2.3650470993655,2.1311120284408,2.94012533928215,-1.03155353998832,3.91519272994858,-25.1643948078357,2.2278427793256,2238.2407
22,2.36550848571143,2.13047536792447,2.93966870961098,-1.03183126749733,3.91339696985215,-25.1646454171396,2.22790639808376,2238.24
23,2.36607715919105,2.13022110255704,2.93953356152251,-1.03164798888781,3.9128258697382,-25.1647936152127,2.22873329945895,2238.2398
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2164.0032
2,2.15369778966225,2.93617206255835,2.71214686803263,-0.679837432194085,4.00196851958464,-25.1556993463793,2.27068586337748,4343.9406
3,2.20968530215776,2.14289834707343,2.9214924583645,-1.18790924245976,3.99062017866398,-25.1564433098419,2.23122579583415,2161.5735
4,2.2062860662921,2.15384588895161,2.93242096546154,-1.17165797334551,3.99108779629655,-25.1564116839984,2.23326311233239,2159.8147
5,2.18633073221194,2.19274865953044,2.97681149310987,-1.10663470488947,3.99835346108891,-25.1559097561757,2.25352152127535,2156.2162
6,2.17939754422342,2.19505349435881,2.98088383439638,-1.09625971185943,4.00264607132701,-25.1556185959494,2.26328565500006,2156.0668
7,2.16976212678999,2.19525703986117,2.98205697372007,-1.08990520057047,4.00879919257684,-25.1552127221738,2.27739470053489,2155.966
8,2.15840160697885,2.19426218154194,2.98044231226222,-1.09007192017158,4.01437868931591,-25.1548821333222,2.29284694515256,2155.8942
9,2.14610661032046,2.18977500771022,2.97446871285749,-1.09193944224575,4.01014829788764,-25.1553808289839,2.30223134862447,2155.8618
