"trial","execution_state","converged","(etaLcl,etaLvc)","CcPropSd","etaLcl","etaLvc","lcl","lka","lvc","rho_(etaLcl,etaLvc)"
281,"completed",TRUE,0.0475886492716611,0.38085685684662,0.095141190243536,0.0252878072958531,2.13701942203207,2.19823379415391,2.91636634171237,0.970204984275371
282,"completed",TRUE,0.052971283720551,0.3356703158065,0.0816702687223385,0.0358715217320705,2.12796372923704,2.23186258904586,2.91652436538652,0.978663982282643
283,"completed",TRUE,0.056824499370418,0.372886606446412,0.103036766394367,0.0328445557805652,2.11384302238929,2.19046059311112,2.90449964737527,0.97680485977272
284,"completed",TRUE,0.0534587928816247,0.336625917646974,0.0896048022632733,0.0334020981575756,2.16945122948429,2.01280978459388,2.96578495076459,0.977162138187403
285,"completed",TRUE,0.0731524287971264,0.386221604586154,0.132496995409081,0.0419087043888744,2.18639747427305,2.33836479219132,3.00352166437046,0.98168830605519
