"iter","lka","lcl","lvc","CcPropSd","pchol__omega_cl_v__etaLcl__etaLcl","pchol__omega_cl_v__etaLcl__etaLvc","pchol__omega_cl_v__etaLvc__etaLvc","objf"
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2191.9052
2,2.02908045485011,2.80929696012167,2.89620661470104,-0.51471167519475,3.93455654522746,-25.1610037855691,2.15396576845125,2966.7893
3,2.19841062920771,2.1662157502148,2.92619385021648,-1.1552134616703,3.9862249736792,-25.1567952526022,2.22442648161626,2186.4065
4,2.18491146721735,2.18024064781484,2.95349878720291,-1.1171556661176,3.98330931616075,-25.1570359818865,2.22117497699722,2181.2264
5,2.15943406952348,2.20570954218352,2.99112769705059,-1.06280921721523,3.98003191910276,-25.1573363273557,2.21692298011632,2178.242
6,2.14590996056697,2.21103976253044,2.99792646081681,-1.05426844196516,3.9813651628831,-25.1572809029373,2.21700084832612,2178.0026
7,2.11659488625162,2.21576215835404,3.0026462109177,-1.0477737848652,3.98635469056025,-25.1570177216048,2.21821443906582,2177.6704
8,2.06306175146348,2.21646086174442,3.00034680731476,-1.0460637829599,3.99759027575,-25.1564051924168,2.22020754298127,2177.2191
9,2.0174411180559,2.21399366406124,2.98647133249243,-1.04656180940513,4.01017923285927,-25.155774722496,2.21533374541354,2176.9623
10,2.00322101407001,2.19985946114534,2.97818694635673,-1.06172819027316,4.01687938542265,-25.1554154929802,2.21346442123326,2176.8741
11,2.01766522729597,2.20315807928711,2.97904850153019,-1.06108104058173,4.01401340889178,-25.1555807280345,2.21235133827843,2176.8277
12,2.01758394870791,2.20361593065349,2.97912712704788,-1.06151552051406,4.01454276801795,-25.1555622699321,2.21145457460225,2176.8238
13,2.01617684275111,2.20567041980701,2.98002385364886,-1.0645206145133,4.01874289913253,-25.1554097532311,2.2048964837536,2176.8068
14,2.01446232808006,2.20695972006836,2.98105783145114,-1.06475399308135,4.02323611125838,-25.1552447608489,2.19822370148999,2176.793
15,2.00231057925224,2.20564118269098,2.977641293955,-1.06729778817185,4.04673422749675,-25.1542773245756,2.17233731120421,2176.7709
16,2.01720201407162,2.20665715095713,2.98348285369788,-1.06624226778608,4.05760414417385,-25.1538954375562,2.15567168770404,2176.7453
17,2.01379114477437,2.2051053641967,2.98143536230009,-1.06502426686279,4.05542266567618,-25.1539436480954,2.16226832981711,2176.7306
18,2.01040496343319,2.2047641733806,2.98123752932806,-1.06289330998663,4.06512114100645,-25.1534766428018,2.16205164688028,2176.7119
19,2.02256490979153,2.2079963384569,2.98247061976026,-1.05907240030195,4.07973280092143,-25.1528731721758,2.16494848037796,2176.7359
20,2.01374127659871,2.20565097950453,2.98157585120235,-1.06184497055242,4.0691301285388,-25.1533110691277,2.16284644839106,2176.7078
21,2.01076892711826,2.20533456247211,2.98245039220914,-1.06078576313721,4.0853884828845,-25.1526088040057,2.15556560510337,2176.6995
22,2.01180547332801,2.20548439508283,2.98285966034527,-1.06121506551563,4.08614203084049,-25.1526164640262,2.15518752847405,2176.6989
23,2.01205142522784,2.20551977952776,2.98291847544131,-1.06163003419953,4.08685817874266,-25.1526406916535,2.15456814988492,2176.6988
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2221.5799
2,2.05313694133639,1.88629874827018,3.55984980797886,-0.486144705345721,3.92011676356891,-25.1612364517618,2.27224332373463,2497.0677
3,2.19284345852161,2.0890804926961,3.00313018139017,-1.12002610622884,3.98195237102293,-25.1570317708237,2.23490433508693,2218.7772
4,2.19247930177647,2.11619920497822,2.98036876492161,-1.10562140567019,3.98135506449518,-25.1570690339663,2.23613841722121,2210.4276
5,2.18461450480002,2.1436951908223,2.97610269282633,-1.06605570328276,3.97841019290122,-25.1572635492981,2.2410779143771,2207.2305
6,2.1756267859972,2.15529723254237,2.98662239768306,-1.03611439047499,3.97574496406465,-25.1574391459851,2.24693439962504,2206.4188
7,2.15077448012286,2.17603456819663,3.00406141980859,-1.02781430062814,3.97367707121776,-25.1575489815545,2.27215979615623,2205.7751
8,2.1235435770459,2.1735375532597,3.00472632532082,-1.01733096881,3.96877402247903,-25.1578483423538,2.30127653236157,2205.315
9,2.08074416478181,2.16662075035887,2.9968031963884,-1.01500813013786,3.95911622224828,-25.1584556549741,2.34912425951704,2204.8578
10,2.05299474983146,2.16436228578782,2.98475981548017,-1.01942145261867,3.93875477480596,-25.159839209067,2.38328838310583,2204.6128
11,2.04021376643656,2.1549508331429,2.97591272047772,-1.03177996677476,3.91727922131942,-25.1613230368301,2.40207986552079,2204.506
12,2.04034878432557,2.15616738405951,2.97306912225586,-1.03507389470253,3.89859197116165,-25.1626236190462,2.4068273184328,2204.3933
13,2.04384826644051,2.15920727470207,2.96978506920461,-1.04258424223728,3.83639809678884,-25.1669486448298,2.41988794138141,2204.136
14,2.03742683513794,2.16191938508123,2.97099961317499,-1.04222417025863,3.76859162023806,-25.1716320577613,2.44863466903044,2203.9108
15,2.04154712273846,2.15921899428965,2.97014518379397,-1.03464534079642,3.71054080577651,-25.1755978216074,2.48830619883232,2203.7244
16,2.04915724972078,2.15963799746086,2.97460328311161,-1.03328012837734,3.66877023540111,-25.1784261530643,2.53132873635647,2203.5835
17,2.06113482755505,2.16008682569281,2.97604575901298,-1.03186036569541,3.64050847412767,-25.1803199464695,2.56871124154009,2203.4935
18,2.05271639495597,2.17113943288082,2.96617244905993,-1.03041720289795,3.53567594141737,-25.1874469303225,2.66522191183489,2203.8356
19,2.05959454799881,2.16210906732681,2.97423928764267,-1.03159631723662,3.62132777688235,-25.181623935947,2.58636932820468,2203.4754
20,2.06993658827168,2.16179289706047,2.97500749122522,-1.03238701232171,3.62068033153415,-25.1816223513951,2.60803469121997,2203.4341
21,2.0677633698511,2.15619629323623,2.9689413092592,-1.03977241629505,3.60580893673599,-25.1826080765466,2.62134050764466,2203.4433
22,2.06910798700285,2.15965903284047,2.97269458699691,-1.03520290742235,3.61501018973784,-25.1819981871158,2.61310791177982,2203.4285
23,2.06949542855835,2.16019231652459,2.97307565596788,-1.03629854863106,3.61656817861821,-25.1818807429927,2.61348830969602,2203.4281
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2214.7286
2,2.20241940059968,2.80438558783941,2.6677189932318,-0.58184666603481,3.75618568478742,-25.1741454741228,2.10745016020352,3301.9102
3,2.21117084755762,2.14596220569115,2.91726454844686,-1.17807282295788,3.98013491170407,-25.1572314232702,2.2246142914868,2211.3383
4,2.20890674515829,2.15356590968283,2.92918430327341,-1.15616708953187,3.97050013520265,-25.1579579961205,2.22019098970935,2208.6698
5,2.20017821148674,2.1852793881106,2.97036759860078,-1.08476525948291,3.92811044238949,-25.1611652972251,2.20459637875737,2204.2361
6,2.19792149343548,2.19159123457562,2.97770789801951,-1.07693944555811,3.9086624043707,-25.1626484632865,2.20286416618007,2203.9271
7,2.19467533382095,2.19725404381811,2.98341581472004,-1.07302917122412,3.86629037376639,-25.1658876372584,2.20469082180992,2203.4962
