parameter,n_converged,median,ci_lower,ci_upper
KA,1,8.13546364219946,8.13546364219946,8.13546364219946
CL,1,8.37560415061559,8.37560415061559,8.37560415061559
V,1,17.977208594451,17.977208594451,17.977208594451
omega2_cl,1,0.101588800491423,0.101588800491423,0.101588800491423
omega_cl_v,1,0.0646954775125832,0.0646954775125832,0.0646954775125832
omega2_v,1,0.0427242591428238,0.0427242591428238,0.0427242591428238
rho_cl_v,1,0.982005083972473,0.982005083972473,0.982005083972473
sigma2_prop,1,0.13041492817872,0.13041492817872,0.13041492817872
