"iter","lka","lcl","lvc","CcPropSd","pchol__omega_cl_v__etaLcl__etaLcl","pchol__omega_cl_v__etaLcl__etaLvc","pchol__omega_cl_v__etaLvc__etaLvc","objf"
1,2.21156569460688,2.11625551480255,2.92852352386054,-1.20497330465952,3.9902390341261,-25.1564682965436,2.22990049292744,2279.056
2,2.2063212570876,2.30797078752317,3.26179940098846,-0.295744977802379,3.8668270689849,-25.1654569662934,2.12921543881284,2346.7753
3,2.20990910798876,2.17681357352855,3.03379703625558,-0.917770821352935,3.95125628159702,-25.1593075924581,2.19809660305797,2244.2589
4,2.21817877997273,2.28499008827226,3.00343148171467,-0.893025268419922,3.94471613575303,-25.1598036209734,2.19607545162596,2254.1408
5,2.2123073775516,2.20818560898852,3.0249907879116,-0.910594417436334,3.94935958814357,-25.1594514446076,2.19751045333272,2242.3218
6,2.21302825639656,2.21441744249974,3.02942965004744,-0.923272957025408,3.94961987063563,-25.1594370795451,2.19931758007528,2241.8491
7,2.21926184161414,2.23244804709468,3.05006215093517,-0.936229311587675,3.94498934703854,-25.159791942054,2.20332563350422,2241.3303
8,2.2248339041996,2.23593593147785,3.05339710413688,-0.934168081128042,3.94124737092697,-25.1600719965152,2.20491391084608,2241.2789
9,2.25389873677217,2.24224008068433,3.0606571275494,-0.930917516861101,3.92230365159567,-25.1614916369372,2.21380474084449,2241.1159
10,2.29048735090361,2.24203105983195,3.06194196196259,-0.936409244693121,3.8940922209146,-25.1636171372117,2.22785730755217,2240.9826
11,2.32874147801765,2.21692290974043,3.08941573952224,-0.919950515124674,3.84396384384758,-25.1674185457195,2.25035199129186,2243.5505
12,2.29239574738678,2.24077848111826,3.06331255552803,-0.935588162525117,3.89159144973724,-25.1638067793542,2.22897950739249,2240.9749
13,2.30597102410738,2.23769476577095,3.06053370111398,-0.936662578619833,3.87970879423479,-25.1647041237055,2.23475033082369,2240.9458
14,2.30601133422938,2.23674669906579,3.05932137809189,-0.93580697627572,3.87463043941264,-25.1650988212622,2.23770047411213,2240.9353
