"trial","execution_state","converged","parameter","estimate"
36,"completed",TRUE,"(etaLcl,etaLvc)",0.0633728380749738
37,"completed",TRUE,"(etaLcl,etaLvc)",0.0623347431240634
38,"completed",TRUE,"(etaLcl,etaLvc)",0.0467432984995597
39,"completed",TRUE,"(etaLcl,etaLvc)",0.073916394618643
40,"completed",TRUE,"(etaLcl,etaLvc)",0.0524621219469411
36,"completed",TRUE,"CcPropSd",0.392072761938261
37,"completed",TRUE,"CcPropSd",0.361555400340525
38,"completed",TRUE,"CcPropSd",0.325274143245765
39,"completed",TRUE,"CcPropSd",0.34975777043277
40,"completed",TRUE,"CcPropSd",0.365924221120957
36,"completed",TRUE,"etaLcl",0.114424956181518
37,"completed",TRUE,"etaLcl",0.12253778507582
38,"completed",TRUE,"etaLcl",0.0762171089813993
39,"completed",TRUE,"etaLcl",0.124603347501362
40,"completed",TRUE,"etaLcl",0.0947532372346389
36,"completed",TRUE,"etaLvc",0.0366114551030836
37,"completed",TRUE,"etaLvc",0.0332152976539392
38,"completed",TRUE,"etaLvc",0.0301688276469995
39,"completed",TRUE,"etaLvc",0.0453745303180068
40,"completed",TRUE,"etaLvc",0.030547642737154
36,"completed",TRUE,"lcl",2.2360703288947
37,"completed",TRUE,"lcl",2.19070102625786
38,"completed",TRUE,"lcl",2.12156773965784
39,"completed",TRUE,"lcl",2.16810305586089
40,"completed",TRUE,"lcl",2.16603660264213
36,"completed",TRUE,"lka",2.28469449919757
37,"completed",TRUE,"lka",2.41760522811242
38,"completed",TRUE,"lka",2.27746235724876
39,"completed",TRUE,"lka",2.35784968675284
40,"completed",TRUE,"lka",2.16704299993244
36,"completed",TRUE,"lvc",3.05499504618103
37,"completed",TRUE,"lvc",3.02297353014797
38,"completed",TRUE,"lvc",2.91559756583397
39,"completed",TRUE,"lvc",2.96148925141981
40,"completed",TRUE,"lvc",2.91999307785126
36,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.979116308750048
37,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.977070917696909
38,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.974796369457108
39,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.983036965610494
40,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.975124286124931
