"trial","execution_state","converged","attempts","convergence","value","eval_fn","eval_gr","log_n","failed_clients_n","message","result_file","trace_file","final_file"
16,"completed",TRUE,1,0,2176.9155,23,23,23,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/optim_result_trial_016_20260521-155134.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/optim_trace_trial_016_20260521-155134.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/final_params_trial_016_20260521-155134.csv"
17,"completed",TRUE,1,0,2200.858,32,32,32,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/optim_result_trial_017_20260521-155428.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/optim_trace_trial_017_20260521-155428.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/final_params_trial_017_20260521-155428.csv"
18,"completed",TRUE,1,0,2188.8638,26,26,25,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/optim_result_trial_018_20260521-155829.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/optim_trace_trial_018_20260521-155829.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/final_params_trial_018_20260521-155829.csv"
19,"completed",TRUE,1,0,2235.1206,20,20,20,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/optim_result_trial_019_20260521-160140.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/optim_trace_trial_019_20260521-160140.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/final_params_trial_019_20260521-160140.csv"
20,"completed",TRUE,1,0,2218.4341,26,26,26,0,"CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/optim_result_trial_020_20260521-160414.json","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/optim_trace_trial_020_20260521-160414.csv","/project/results/runs/scenario1/bootstrap/federated/scenario1/raw_runs/run_20260521-155134/final_params_trial_020_20260521-160414.csv"
