scenario,trial,n_patients,fit_ok,converged,lka,lcl,lvc,KA,CL,V,omega2_cl,omega_cl_v,omega2_v,rho_cl_v,sigma_prop,sigma2_prop,objf,aic,sh_eta_cl_pct,sh_eta_v_pct,sh_eps_pct,convergence
scenario2,492,100,TRUE,TRUE,2.18077736049556,2.16388251432648,2.95093526999915,8.85318570129503,8.70486891331757,19.1238313124397,0.0993842659909919,0.0339371569446839,0.0129974961686048,0.944249558741118,0.359555245063709,0.129279974252824,2228.93969310174,2794.30281302454,9.9749765293992,16.3983412654058,11.2503432208157,CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH
