parameter,n_converged,median,ci_lower,ci_upper
KA,1,8.57034482813233,8.57034482813233,8.57034482813233
CL,1,9.07069824368409,9.07069824368409,9.07069824368409
V,1,19.3898096187968,19.3898096187968,19.3898096187968
omega2_cl,1,0.131502225789136,0.131502225789136,0.131502225789136
omega_cl_v,1,0.0734629081103108,0.0734629081103108,0.0734629081103108
omega2_v,1,0.0425631854265412,0.0425631854265412,0.0425631854265412
rho_cl_v,1,0.981938985524183,0.981938985524183,0.981938985524183
sigma2_prop,1,0.120114377269199,0.120114377269199,0.120114377269199
