parameter,n_converged,median,ci_lower,ci_upper
KA,1,8.9213024288491,8.9213024288491,8.9213024288491
CL,1,8.42403737632708,8.42403737632708,8.42403737632708
V,1,18.9172823881377,18.9172823881377,18.9172823881377
omega2_cl,1,0.129122601520745,0.129122601520745,0.129122601520745
omega_cl_v,1,0.0699868460529237,0.0699868460529237,0.0699868460529237
omega2_v,1,0.039453464708339,0.039453464708339,0.039453464708339
rho_cl_v,1,0.980556707518558,0.980556707518558,0.980556707518558
sigma2_prop,1,0.119502755395542,0.119502755395542,0.119502755395542
