parameter,n_converged,median,ci_lower,ci_upper
KA,1,9.74359118861216,9.74359118861216,9.74359118861216
CL,1,8.92314560426111,8.92314560426111,8.92314560426111
V,1,19.0261286617591,19.0261286617591,19.0261286617591
omega2_cl,1,0.121566028438705,0.121566028438705,0.121566028438705
omega_cl_v,1,0.0702086677173498,0.0702086677173498,0.0702086677173498
omega2_v,1,0.0420709312684645,0.0420709312684645,0.0420709312684645
rho_cl_v,1,0.98173337359139,0.98173337359139,0.98173337359139
sigma2_prop,1,0.139279595342227,0.139279595342227,0.139279595342227
