"trial","execution_state","converged","parameter","estimate"
231,"completed",TRUE,"(etaLcl,etaLvc)",0.0616494159154197
232,"completed",TRUE,"(etaLcl,etaLvc)",0.0629132549734732
233,"completed",TRUE,"(etaLcl,etaLvc)",0.065659783886783
234,"completed",TRUE,"(etaLcl,etaLvc)",0.0596223792512221
235,"completed",TRUE,"(etaLcl,etaLvc)",0.0681086624512506
231,"completed",TRUE,"CcPropSd",0.352861528699669
232,"completed",TRUE,"CcPropSd",0.360715695995206
233,"completed",TRUE,"CcPropSd",0.368708166715028
234,"completed",TRUE,"CcPropSd",0.34266637866163
235,"completed",TRUE,"CcPropSd",0.371493469131311
231,"completed",TRUE,"etaLcl",0.126547904774612
232,"completed",TRUE,"etaLcl",0.103869694961817
233,"completed",TRUE,"etaLcl",0.106446061256402
234,"completed",TRUE,"etaLcl",0.0837252441422086
235,"completed",TRUE,"etaLcl",0.109774424956201
231,"completed",TRUE,"etaLvc",0.0315346129866741
232,"completed",TRUE,"etaLvc",0.039625634887511
233,"completed",TRUE,"etaLvc",0.0420243553978231
234,"completed",TRUE,"etaLvc",0.0439857576115758
235,"completed",TRUE,"etaLvc",0.0437827459815221
231,"completed",TRUE,"lcl",2.22117356611321
232,"completed",TRUE,"lcl",2.21098759118067
233,"completed",TRUE,"lcl",2.20314426143266
234,"completed",TRUE,"lcl",2.17184926169418
235,"completed",TRUE,"lcl",2.22863422889839
231,"completed",TRUE,"lka",2.31067576821609
232,"completed",TRUE,"lka",2.18784147914447
233,"completed",TRUE,"lka",2.1428136428255
234,"completed",TRUE,"lka",2.21003342243569
235,"completed",TRUE,"lka",2.30618995547739
231,"completed",TRUE,"lvc",3.01524554267372
232,"completed",TRUE,"lvc",2.96475662355325
233,"completed",TRUE,"lvc",2.96711393150982
234,"completed",TRUE,"lvc",3.02063305419686
235,"completed",TRUE,"lvc",3.01243848594397
231,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.97590542919313
232,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.980640013888172
233,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.981712047248304
234,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.982483019449992
235,"completed",TRUE,"rho_(etaLcl,etaLvc)",0.982426950896021
